"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 21530848, SEN S/N: 21530848)"	"Acoplador separado (LGR S/N: 21530848, SEN S/N: 21530848)"	"Acoplador adjunto (LGR S/N: 21530848, SEN S/N: 21530848)"	"Host conectado (LGR S/N: 21530848, SEN S/N: 21530848)"	"Parado (LGR S/N: 21530848, SEN S/N: 21530848)"	"Final de archivo (LGR S/N: 21530848, SEN S/N: 21530848)"
48	10/09/25	10:30:00	17.701					
49	10/09/25	11:00:00	17.653					
50	10/09/25	11:30:00	17.677					
51	10/09/25	12:00:00	17.748					
52	10/09/25	12:30:00	17.677					
53	10/09/25	13:00:00	17.463					
54	10/09/25	13:30:00	17.320					
55	10/09/25	14:00:00	16.844					
56	10/09/25	14:30:00	16.725					
57	10/09/25	15:00:00	16.725					
58	10/09/25	15:30:00	16.844					
59	10/09/25	16:00:00	16.749					
60	10/09/25	16:30:00	16.463					
61	10/09/25	17:00:00	16.987					
62	10/09/25	17:30:00	16.106					
63	10/09/25	18:00:00	16.082					
64	10/09/25	18:30:00	16.010					
65	10/09/25	19:00:00	16.153					
66	10/09/25	19:30:00	16.129					
67	10/09/25	20:00:00	16.177					
68	10/09/25	20:30:00	16.201					
69	10/09/25	21:00:00	16.296					
70	10/09/25	21:30:00	16.368					
71	10/09/25	22:00:00	16.392					
72	10/09/25	22:30:00	16.463					
73	10/09/25	23:00:00	16.439					
74	10/09/25	23:30:00	16.701					
75	11/09/25	00:00:00	16.606					
76	11/09/25	00:30:00	16.630					
77	11/09/25	01:00:00	16.630					
78	11/09/25	01:30:00	16.654					
79	11/09/25	02:00:00	16.558					
80	11/09/25	02:30:00	16.606					
81	11/09/25	03:00:00	16.582					
82	11/09/25	03:30:00	16.582					
83	11/09/25	04:00:00	15.581					
84	11/09/25	04:30:00	15.652					
85	11/09/25	05:00:00	15.676					
86	11/09/25	05:30:00	15.724					
87	11/09/25	06:00:00	15.390					
88	11/09/25	06:30:00	15.605					
89	11/09/25	07:00:00	15.557					
90	11/09/25	07:30:00	15.414					
91	11/09/25	08:00:00	15.390					
92	11/09/25	08:30:00	15.557					
93	11/09/25	09:00:00	15.605					
94	11/09/25	09:30:00	15.605					
95	11/09/25	10:00:00	15.629					
96	11/09/25	10:30:00	15.533					
97	11/09/25	11:00:00	15.509					
98	11/09/25	11:30:00	15.509					
99	11/09/25	12:00:00	15.509					
100	11/09/25	12:30:00	15.533					
101	11/09/25	13:00:00	15.605					
102	11/09/25	13:30:00	15.581					
103	11/09/25	14:00:00	15.629					
104	11/09/25	14:30:00	15.533					
105	11/09/25	15:00:00	15.605					
106	11/09/25	15:30:00	15.414					
107	11/09/25	16:00:00	15.390					
108	11/09/25	16:30:00	15.390					
109	11/09/25	17:00:00	15.294					
110	11/09/25	17:30:00	15.270					
111	11/09/25	18:00:00	15.294					
112	11/09/25	18:30:00	15.342					
113	11/09/25	19:00:00	15.485					
114	11/09/25	19:30:00	15.461					
115	11/09/25	20:00:00	15.485					
116	11/09/25	20:30:00	15.485					
117	11/09/25	21:00:00	15.438					
118	11/09/25	21:30:00	15.414					
119	11/09/25	22:00:00	15.390					
120	11/09/25	22:30:00	15.342					
121	11/09/25	23:00:00	15.294					
122	11/09/25	23:30:00	15.175					
123	12/09/25	00:00:00	15.103					
124	12/09/25	00:30:00	15.103					
125	12/09/25	01:00:00	15.151					
126	12/09/25	01:30:00	14.936					
127	12/09/25	02:00:00	14.960					
128	12/09/25	02:30:00	15.247					
129	12/09/25	03:00:00	15.390					
130	12/09/25	03:30:00	15.438					
131	12/09/25	04:00:00	15.438					
132	12/09/25	04:30:00	15.390					
133	12/09/25	05:00:00	15.318					
134	12/09/25	05:30:00	15.199					
135	12/09/25	06:00:00	15.079					
136	12/09/25	06:30:00	14.912					
137	12/09/25	07:00:00	14.960					
138	12/09/25	07:30:00	14.960					
139	12/09/25	08:00:00	15.008					
140	12/09/25	08:30:00	15.151					
141	12/09/25	09:00:00	15.318					
142	12/09/25	09:30:00	15.294					
143	12/09/25	10:00:00	15.079					
144	12/09/25	10:30:00	15.151					
145	12/09/25	11:00:00	15.557					
146	12/09/25	11:30:00	15.414					
147	12/09/25	12:00:00	15.223					
148	12/09/25	12:30:00	15.318					
149	12/09/25	13:00:00	15.438					
150	12/09/25	13:30:00	15.461					
151	12/09/25	14:00:00	15.390					
152	12/09/25	14:30:00	15.223					
153	12/09/25	15:00:00	15.127					
154	12/09/25	15:30:00	15.008					
155	12/09/25	16:00:00	14.960					
156	12/09/25	16:30:00	15.008					
157	12/09/25	17:00:00	15.079					
158	12/09/25	17:30:00	15.151					
159	12/09/25	18:00:00	15.151					
160	12/09/25	18:30:00	15.127					
161	12/09/25	19:00:00	15.175					
162	12/09/25	19:30:00	15.223					
163	12/09/25	20:00:00	15.294					
164	12/09/25	20:30:00	15.127					
165	12/09/25	21:00:00	14.984					
166	12/09/25	21:30:00	15.008					
167	12/09/25	22:00:00	15.294					
168	12/09/25	22:30:00	15.223					
169	12/09/25	23:00:00	15.151					
170	12/09/25	23:30:00	14.960					
171	13/09/25	00:00:00	14.984					
172	13/09/25	00:30:00	15.055					
173	13/09/25	01:00:00	15.342					
174	13/09/25	01:30:00	15.079					
175	13/09/25	02:00:00	15.103					
176	13/09/25	02:30:00	15.342					
177	13/09/25	03:00:00	15.175					
178	13/09/25	03:30:00	15.318					
179	13/09/25	04:00:00	15.103					
180	13/09/25	04:30:00	15.127					
181	13/09/25	05:00:00	15.127					
182	13/09/25	05:30:00	15.151					
183	13/09/25	06:00:00	15.270					
184	13/09/25	06:30:00	15.390					
185	13/09/25	07:00:00	15.438					
186	13/09/25	07:30:00	15.509					
187	13/09/25	08:00:00	15.438					
188	13/09/25	08:30:00	15.390					
189	13/09/25	09:00:00	15.366					
190	13/09/25	09:30:00	15.342					
191	13/09/25	10:00:00	15.438					
192	13/09/25	10:30:00	15.414					
193	13/09/25	11:00:00	15.414					
194	13/09/25	11:30:00	15.414					
195	13/09/25	12:00:00	15.485					
196	13/09/25	12:30:00	15.557					
197	13/09/25	13:00:00	15.509					
198	13/09/25	13:30:00	15.485					
199	13/09/25	14:00:00	15.676					
200	13/09/25	14:30:00	15.318					
201	13/09/25	15:00:00	15.438					
202	13/09/25	15:30:00	15.676					
203	13/09/25	16:00:00	15.676					
204	13/09/25	16:30:00	15.557					
205	13/09/25	17:00:00	15.557					
206	13/09/25	17:30:00	15.557					
207	13/09/25	18:00:00	15.557					
208	13/09/25	18:30:00	15.557					
209	13/09/25	19:00:00	15.557					
210	13/09/25	19:30:00	15.652					
211	13/09/25	20:00:00	16.058					
212	13/09/25	20:30:00	16.368					
213	13/09/25	21:00:00	15.748					
214	13/09/25	21:30:00	15.867					
215	13/09/25	22:00:00	15.843					
216	13/09/25	22:30:00	15.819					
217	13/09/25	23:00:00	15.819					
218	13/09/25	23:30:00	15.891					
219	14/09/25	00:00:00	16.010					
220	14/09/25	00:30:00	15.939					
221	14/09/25	01:00:00	15.939					
222	14/09/25	01:30:00	15.843					
223	14/09/25	02:00:00	15.581					
224	14/09/25	02:30:00	15.509					
225	14/09/25	03:00:00	15.509					
226	14/09/25	03:30:00	15.533					
227	14/09/25	04:00:00	15.581					
228	14/09/25	04:30:00	15.581					
229	14/09/25	05:00:00	15.581					
230	14/09/25	05:30:00	15.605					
231	14/09/25	06:00:00	15.986					
232	14/09/25	06:30:00	16.058					
233	14/09/25	07:00:00	15.915					
234	14/09/25	07:30:00	15.891					
235	14/09/25	08:00:00	15.915					
236	14/09/25	08:30:00	16.106					
237	14/09/25	09:00:00	16.415					
238	14/09/25	09:30:00	16.082					
239	14/09/25	10:00:00	16.106					
240	14/09/25	10:30:00	16.082					
241	14/09/25	11:00:00	16.106					
242	14/09/25	11:30:00	16.153					
243	14/09/25	12:00:00	15.724					
244	14/09/25	12:30:00	16.177					
245	14/09/25	13:00:00	16.249					
246	14/09/25	13:30:00	16.392					
247	14/09/25	14:00:00	16.010					
248	14/09/25	14:30:00	15.652					
249	14/09/25	15:00:00	15.676					
250	14/09/25	15:30:00	15.700					
251	14/09/25	16:00:00	15.652					
252	14/09/25	16:30:00	16.129					
253	14/09/25	17:00:00	16.487					
254	14/09/25	17:30:00	16.677					
255	14/09/25	18:00:00	16.487					
256	14/09/25	18:30:00	15.963					
257	14/09/25	19:00:00	16.272					
258	14/09/25	19:30:00	16.249					
259	14/09/25	20:00:00	16.153					
260	14/09/25	20:30:00	16.106					
261	14/09/25	21:00:00	16.225					
262	14/09/25	21:30:00	16.272					
263	14/09/25	22:00:00	16.201					
264	14/09/25	22:30:00	16.082					
265	14/09/25	23:00:00	16.010					
266	14/09/25	23:30:00	15.867					
267	15/09/25	00:00:00	15.915					
268	15/09/25	00:30:00	16.082					
269	15/09/25	01:00:00	15.963					
270	15/09/25	01:30:00	15.676					
271	15/09/25	02:00:00	15.581					
272	15/09/25	02:30:00	15.509					
273	15/09/25	03:00:00	15.533					
274	15/09/25	03:30:00	15.533					
275	15/09/25	04:00:00	15.581					
276	15/09/25	04:30:00	15.652					
277	15/09/25	05:00:00	15.676					
278	15/09/25	05:30:00	15.629					
279	15/09/25	06:00:00	15.629					
280	15/09/25	06:30:00	15.629					
281	15/09/25	07:00:00	15.605					
282	15/09/25	07:30:00	15.605					
283	15/09/25	08:00:00	15.724					
284	15/09/25	08:30:00	15.867					
285	15/09/25	09:00:00	15.629					
286	15/09/25	09:30:00	15.605					
287	15/09/25	10:00:00	15.700					
288	15/09/25	10:30:00	15.796					
289	15/09/25	11:00:00	15.986					
290	15/09/25	11:30:00	15.724					
291	15/09/25	12:00:00	16.177					
292	15/09/25	12:30:00	16.415					
293	15/09/25	13:00:00	15.891					
294	15/09/25	13:30:00	15.963					
295	15/09/25	14:00:00	16.010					
296	15/09/25	14:30:00	16.010					
297	15/09/25	15:00:00	16.058					
298	15/09/25	15:30:00	16.082					
299	15/09/25	16:00:00	16.034					
300	15/09/25	16:30:00	16.058					
301	15/09/25	17:00:00	16.058					
302	15/09/25	17:30:00	16.058					
303	15/09/25	18:00:00	16.082					
304	15/09/25	18:30:00	16.106					
305	15/09/25	19:00:00	16.106					
306	15/09/25	19:30:00	16.106					
307	15/09/25	20:00:00	15.939					
308	15/09/25	20:30:00	15.748					
309	15/09/25	21:00:00	15.652					
310	15/09/25	21:30:00	15.819					
311	15/09/25	22:00:00	15.843					
312	15/09/25	22:30:00	16.201					
313	15/09/25	23:00:00	16.272					
314	15/09/25	23:30:00	16.654					
315	16/09/25	00:00:00	16.701					
316	16/09/25	00:30:00	16.796					
317	16/09/25	01:00:00	16.892					
318	16/09/25	01:30:00	16.844					
319	16/09/25	02:00:00	16.701					
320	16/09/25	02:30:00	16.701					
321	16/09/25	03:00:00	16.534					
322	16/09/25	03:30:00	16.701					
323	16/09/25	04:00:00	16.820					
324	16/09/25	04:30:00	16.749					
325	16/09/25	05:00:00	16.558					
326	16/09/25	05:30:00	16.558					
327	16/09/25	06:00:00	16.749					
328	16/09/25	06:30:00	16.796					
329	16/09/25	07:00:00	16.606					
330	16/09/25	07:30:00	16.654					
331	16/09/25	08:00:00	16.725					
332	16/09/25	08:30:00	16.892					
333	16/09/25	09:00:00	16.677					
334	16/09/25	09:30:00	16.344					
335	16/09/25	10:00:00	16.392					
336	16/09/25	10:30:00	16.225					
337	16/09/25	11:00:00	16.201					
338	16/09/25	11:30:00	16.177					
339	16/09/25	12:00:00	16.201					
340	16/09/25	12:30:00	16.201					
341	16/09/25	13:00:00	16.249					
342	16/09/25	13:30:00	16.344					
343	16/09/25	14:00:00	16.368					
344	16/09/25	14:30:00	16.368					
345	16/09/25	15:00:00	16.511					
346	16/09/25	15:30:00	16.701					
347	16/09/25	16:00:00	16.630					
348	16/09/25	16:30:00	16.582					
349	16/09/25	17:00:00	16.677					
350	16/09/25	17:30:00	16.868					
351	16/09/25	18:00:00	16.892					
352	16/09/25	18:30:00	16.915					
353	16/09/25	19:00:00	16.963					
354	16/09/25	19:30:00	16.963					
355	16/09/25	20:00:00	16.915					
356	16/09/25	20:30:00	16.987					
357	16/09/25	21:00:00	17.177					
358	16/09/25	21:30:00	17.296					
359	16/09/25	22:00:00	17.391					
360	16/09/25	22:30:00	17.510					
361	16/09/25	23:00:00	17.534					
362	16/09/25	23:30:00	17.391					
363	17/09/25	00:00:00	17.058					
364	17/09/25	00:30:00	16.201					
365	17/09/25	01:00:00	16.511					
366	17/09/25	01:30:00	16.463					
367	17/09/25	02:00:00	16.392					
368	17/09/25	02:30:00	16.487					
369	17/09/25	03:00:00	16.511					
370	17/09/25	03:30:00	16.296					
371	17/09/25	04:00:00	16.201					
372	17/09/25	04:30:00	16.010					
373	17/09/25	05:00:00	16.034					
374	17/09/25	05:30:00	16.010					
375	17/09/25	06:00:00	16.106					
376	17/09/25	06:30:00	16.010					
377	17/09/25	07:00:00	15.963					
378	17/09/25	07:30:00	16.106					
379	17/09/25	08:00:00	16.106					
380	17/09/25	08:30:00	16.106					
381	17/09/25	09:00:00	16.082					
382	17/09/25	09:30:00	15.915					
383	17/09/25	10:00:00	15.867					
384	17/09/25	10:30:00	15.915					
385	17/09/25	11:00:00	15.986					
386	17/09/25	11:30:00	16.034					
387	17/09/25	12:00:00	16.249					
388	17/09/25	12:30:00	16.034					
389	17/09/25	13:00:00	16.106					
390	17/09/25	13:30:00	16.082					
391	17/09/25	14:00:00	16.034					
392	17/09/25	14:30:00	16.153					
393	17/09/25	15:00:00	16.153					
394	17/09/25	15:30:00	16.034					
395	17/09/25	16:00:00	16.010					
396	17/09/25	16:30:00	15.963					
397	17/09/25	17:00:00	16.534					
398	17/09/25	17:30:00	15.915					
399	17/09/25	18:00:00	15.963					
400	17/09/25	18:30:00	15.939					
401	17/09/25	19:00:00	16.177					
402	17/09/25	19:30:00	15.915					
403	17/09/25	20:00:00	16.201					
404	17/09/25	20:30:00	16.320					
405	17/09/25	21:00:00	16.201					
406	17/09/25	21:30:00	16.392					
407	17/09/25	22:00:00	16.368					
408	17/09/25	22:30:00	16.249					
409	17/09/25	23:00:00	16.106					
410	17/09/25	23:30:00	16.106					
411	18/09/25	00:00:00	16.082					
412	18/09/25	00:30:00	16.058					
413	18/09/25	01:00:00	16.177					
414	18/09/25	01:30:00	16.249					
415	18/09/25	02:00:00	16.320					
416	18/09/25	02:30:00	16.415					
417	18/09/25	03:00:00	16.272					
418	18/09/25	03:30:00	16.272					
419	18/09/25	04:00:00	16.558					
420	18/09/25	04:30:00	16.201					
421	18/09/25	05:00:00	16.344					
422	18/09/25	05:30:00	16.296					
423	18/09/25	06:00:00	16.368					
424	18/09/25	06:30:00	16.415					
425	18/09/25	07:00:00	16.534					
426	18/09/25	07:30:00	16.582					
427	18/09/25	08:00:00	16.630					
428	18/09/25	08:30:00	16.558					
429	18/09/25	09:00:00	16.868					
430	18/09/25	09:30:00	17.082					
431	18/09/25	10:00:00	16.915					
432	18/09/25	10:30:00	16.415					
433	18/09/25	11:00:00	16.487					
434	18/09/25	11:30:00	16.415					
435	18/09/25	12:00:00	16.392					
436	18/09/25	12:30:00	17.011					
437	18/09/25	13:00:00	16.844					
438	18/09/25	13:30:00	17.486					
439	18/09/25	14:00:00	17.510					
440	18/09/25	14:30:00	17.677					
441	18/09/25	15:00:00	17.819					
442	18/09/25	15:30:00	17.605					
443	18/09/25	16:00:00	17.463					
444	18/09/25	16:30:00	17.582					
445	18/09/25	17:00:00	17.605					
446	18/09/25	17:30:00	17.368					
447	18/09/25	18:00:00	17.344					
448	18/09/25	18:30:00	17.915					
449	18/09/25	19:00:00	17.915					
450	18/09/25	19:30:00	17.796					
451	18/09/25	20:00:00	17.724					
452	18/09/25	20:30:00	18.152					
453	18/09/25	21:00:00	18.414					
454	18/09/25	21:30:00	17.677					
455	18/09/25	22:00:00	17.891					
456	18/09/25	22:30:00	18.200					
457	18/09/25	23:00:00	18.557					
458	18/09/25	23:30:00	18.557					
459	19/09/25	00:00:00	18.438					
460	19/09/25	00:30:00	17.962					
461	19/09/25	01:00:00	17.986					
462	19/09/25	01:30:00	17.724					
463	19/09/25	02:00:00	17.629					
464	19/09/25	02:30:00	17.843					
465	19/09/25	03:00:00	18.200					
466	19/09/25	03:30:00	17.986					
467	19/09/25	04:00:00	18.343					
468	19/09/25	04:30:00	18.723					
469	19/09/25	05:00:00	18.961					
470	19/09/25	05:30:00	18.723					
471	19/09/25	06:00:00	18.129					
472	19/09/25	06:30:00	19.032					
473	19/09/25	07:00:00	18.913					
474	19/09/25	07:30:00	18.129					
475	19/09/25	08:00:00	18.224					
476	19/09/25	08:30:00	18.152					
477	19/09/25	09:00:00	18.176					
478	19/09/25	09:30:00	18.628					
479	19/09/25	10:00:00	19.008					
480	19/09/25	10:30:00	19.246					
481	19/09/25	11:00:00	19.484					
482	19/09/25	11:30:00	19.627					
483	19/09/25	12:00:00	19.841					
484	19/09/25	12:30:00	19.674					
485	19/09/25	13:00:00	19.674					
486	19/09/25	13:30:00	19.627					
487	19/09/25	14:00:00	19.651					
488	19/09/25	14:30:00	19.746					
489	19/09/25	15:00:00	19.793					
490	19/09/25	15:30:00	19.770					
491	19/09/25	16:00:00	19.674					
492	19/09/25	16:30:00	19.674					
493	19/09/25	17:00:00	19.674					
494	19/09/25	17:30:00	19.651					
495	19/09/25	18:00:00	19.389					
496	19/09/25	18:30:00	19.318					
497	19/09/25	19:00:00	19.127					
498	19/09/25	19:30:00	19.294					
499	19/09/25	20:00:00	19.579					
500	19/09/25	20:30:00	19.246					
501	19/09/25	21:00:00	18.271					
502	19/09/25	21:30:00	18.961					
503	19/09/25	22:00:00	18.438					
504	19/09/25	22:30:00	18.295					
505	19/09/25	23:00:00	18.295					
506	19/09/25	23:30:00	18.247					
507	20/09/25	00:00:00	18.438					
508	20/09/25	00:30:00	18.509					
509	20/09/25	01:00:00	18.723					
510	20/09/25	01:30:00	19.555					
511	20/09/25	02:00:00	19.579					
512	20/09/25	02:30:00	19.555					
513	20/09/25	03:00:00	19.508					
514	20/09/25	03:30:00	19.389					
515	20/09/25	04:00:00	19.460					
516	20/09/25	04:30:00	19.532					
517	20/09/25	05:00:00	19.532					
518	20/09/25	05:30:00	19.674					
519	20/09/25	06:00:00	19.698					
520	20/09/25	06:30:00	19.698					
521	20/09/25	07:00:00	19.579					
522	20/09/25	07:30:00	19.532					
523	20/09/25	08:00:00	19.555					
524	20/09/25	08:30:00	19.603					
525	20/09/25	09:00:00	19.627					
526	20/09/25	09:30:00	19.579					
527	20/09/25	10:00:00	19.555					
528	20/09/25	10:30:00	19.270					
529	20/09/25	11:00:00	18.628					
530	20/09/25	11:30:00	18.247					
531	20/09/25	12:00:00	18.129					
532	20/09/25	12:30:00	17.629					
533	20/09/25	13:00:00	17.391					
534	20/09/25	13:30:00	17.225					
535	20/09/25	14:00:00	16.987					
536	20/09/25	14:30:00	17.653					
537	20/09/25	15:00:00	18.319					
538	20/09/25	15:30:00	18.889					
539	20/09/25	16:00:00	18.461					
540	20/09/25	16:30:00	18.247					
541	20/09/25	17:00:00	18.343					
542	20/09/25	17:30:00	18.152					
543	20/09/25	18:00:00	17.986					
544	20/09/25	18:30:00	18.152					
545	20/09/25	19:00:00	18.129					
546	20/09/25	19:30:00	18.176					
547	20/09/25	20:00:00	18.224					
548	20/09/25	20:30:00	18.319					
549	20/09/25	21:00:00	18.652					
550	20/09/25	21:30:00	18.866					
551	20/09/25	22:00:00	18.818					
552	20/09/25	22:30:00	18.818					
553	20/09/25	23:00:00	18.818					
554	20/09/25	23:30:00	18.628					
555	21/09/25	00:00:00	18.747					
556	21/09/25	00:30:00	18.366					
557	21/09/25	01:00:00	18.390					
558	21/09/25	01:30:00	18.010					
559	21/09/25	02:00:00	18.438					
560	21/09/25	02:30:00	17.986					
561	21/09/25	03:00:00	18.295					
562	21/09/25	03:30:00	18.105					
563	21/09/25	04:00:00	18.366					
564	21/09/25	04:30:00	18.176					
565	21/09/25	05:00:00	18.580					
566	21/09/25	05:30:00	18.866					
567	21/09/25	06:00:00	18.866					
568	21/09/25	06:30:00	18.771					
569	21/09/25	07:00:00	18.866					
570	21/09/25	07:30:00	19.246					
571	21/09/25	08:00:00	19.365					
572	21/09/25	08:30:00	19.365					
573	21/09/25	09:00:00	19.270					
574	21/09/25	09:30:00	18.771					
575	21/09/25	10:00:00	18.628					
576	21/09/25	10:30:00	18.866					
577	21/09/25	11:00:00	18.794					
578	21/09/25	11:30:00	18.414					
579	21/09/25	12:00:00	19.318					
580	21/09/25	12:30:00	19.413					
581	21/09/25	13:00:00	19.413					
582	21/09/25	13:30:00	19.579					
583	21/09/25	14:00:00	19.532					
584	21/09/25	14:30:00	19.651					
585	21/09/25	15:00:00	19.912					
586	21/09/25	15:30:00	19.888					
587	21/09/25	16:00:00	20.079					
588	21/09/25	16:30:00	20.007					
589	21/09/25	17:00:00	20.650					
590	21/09/25	17:30:00	20.341					
591	21/09/25	18:00:00	20.436					
592	21/09/25	18:30:00	20.770					
593	21/09/25	19:00:00	20.579					
594	21/09/25	19:30:00	20.222					
595	21/09/25	20:00:00	20.388					
596	21/09/25	20:30:00	20.293					
597	21/09/25	21:00:00	20.341					
598	21/09/25	21:30:00	20.293					
599	21/09/25	22:00:00	20.198					
600	21/09/25	22:30:00	20.198					
601	21/09/25	23:00:00	19.413					
602	21/09/25	23:30:00	20.531					
603	22/09/25	00:00:00	20.770					
604	22/09/25	00:30:00	19.960					
605	22/09/25	01:00:00	19.389					
606	22/09/25	01:30:00	19.698					
607	22/09/25	02:00:00	19.627					
608	22/09/25	02:30:00	20.103					
609	22/09/25	03:00:00	20.460					
610	22/09/25	03:30:00	20.365					
611	22/09/25	04:00:00	20.507					
612	22/09/25	04:30:00	20.388					
613	22/09/25	05:00:00	19.151					
614	22/09/25	05:30:00	19.627					
615	22/09/25	06:00:00	20.484					
616	22/09/25	06:30:00	20.817					
617	22/09/25	07:00:00	20.913					
618	22/09/25	07:30:00	21.199					
619	22/09/25	08:00:00	21.270					
620	22/09/25	08:30:00	21.413					
621	22/09/25	09:00:00	21.581					
622	22/09/25	09:30:00	21.628					
623	22/09/25	10:00:00	21.366					
624	22/09/25	10:30:00	21.509					
625	22/09/25	11:00:00	21.175					
626	22/09/25	11:30:00	20.793					
627	22/09/25	12:00:00	19.436					
628	22/09/25	12:30:00	19.579					
629	22/09/25	13:00:00	19.151					
630	22/09/25	13:30:00	19.056					
631	22/09/25	14:00:00	18.057					
632	22/09/25	14:30:00	17.819					
633	22/09/25	15:00:00	18.628					
634	22/09/25	15:30:00	18.699					
635	22/09/25	16:00:00	17.415					
636	22/09/25	16:30:00	18.366					
637	22/09/25	17:00:00	18.176					
638	22/09/25	17:30:00	17.724					
639	22/09/25	18:00:00	17.106					
640	22/09/25	18:30:00	17.368					
641	22/09/25	19:00:00	17.867					
642	22/09/25	19:30:00	17.415					
643	22/09/25	20:00:00	17.272					
644	22/09/25	20:30:00	17.724					
645	22/09/25	21:00:00	17.320					
646	22/09/25	21:30:00	17.130					
647	22/09/25	22:00:00	16.558					
648	22/09/25	22:30:00	16.630					
649	22/09/25	23:00:00	16.796					
650	22/09/25	23:30:00	16.606					
651	23/09/25	00:00:00	16.582					
652	23/09/25	00:30:00	17.439					
653	23/09/25	01:00:00	17.891					
654	23/09/25	01:30:00	17.796					
655	23/09/25	02:00:00	17.748					
656	23/09/25	02:30:00	18.200					
657	23/09/25	03:00:00	18.152					
658	23/09/25	03:30:00	18.176					
659	23/09/25	04:00:00	18.129					
660	23/09/25	04:30:00	18.176					
661	23/09/25	05:00:00	18.176					
662	23/09/25	05:30:00	18.200					
663	23/09/25	06:00:00	18.271					
664	23/09/25	06:30:00	16.820					
665	23/09/25	07:00:00	16.534					
666	23/09/25	07:30:00	16.320					
667	23/09/25	08:00:00	16.344					
668	23/09/25	08:30:00	16.511					
669	23/09/25	09:00:00	16.249					
670	23/09/25	09:30:00	16.630					
671	23/09/25	10:00:00	15.986					
672	23/09/25	10:30:00	16.058					
673	23/09/25	11:00:00	15.891					
674	23/09/25	11:30:00	15.843					
675	23/09/25	12:00:00	15.843					
676	23/09/25	12:30:00	15.843					
677	23/09/25	13:00:00	15.986					
678	23/09/25	13:30:00	16.153					
679	23/09/25	14:00:00	16.010					
680	23/09/25	14:30:00	15.915					
681	23/09/25	15:00:00	15.748					
682	23/09/25	15:30:00	15.796					
683	23/09/25	16:00:00	15.796					
684	23/09/25	16:30:00	15.748					
685	23/09/25	17:00:00	15.676					
686	23/09/25	17:30:00	15.652					
687	23/09/25	18:00:00	15.629					
688	23/09/25	18:30:00	15.438					
689	23/09/25	19:00:00	15.438					
690	23/09/25	19:30:00	15.867					
691	23/09/25	20:00:00	16.034					
692	23/09/25	20:30:00	16.082					
693	23/09/25	21:00:00	15.724					
694	23/09/25	21:30:00	15.652					
695	23/09/25	22:00:00	15.652					
696	23/09/25	22:30:00	15.676					
697	23/09/25	23:00:00	15.891					
698	23/09/25	23:30:00	15.963					
699	24/09/25	00:00:00	15.939					
700	24/09/25	00:30:00	15.819					
701	24/09/25	01:00:00	15.724					
702	24/09/25	01:30:00	15.676					
703	24/09/25	02:00:00	15.676					
704	24/09/25	02:30:00	15.652					
705	24/09/25	03:00:00	15.700					
706	24/09/25	03:30:00	15.533					
707	24/09/25	04:00:00	15.581					
708	24/09/25	04:30:00	15.676					
709	24/09/25	05:00:00	15.629					
710	24/09/25	05:30:00	15.509					
711	24/09/25	06:00:00	15.294					
712	24/09/25	06:30:00	15.629					
