"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 21778999, SEN S/N: 21778999, LBL: Porros_10m_09042025)"	"Acoplador separado (LGR S/N: 21778999, SEN S/N: 21778999)"	"Acoplador adjunto (LGR S/N: 21778999, SEN S/N: 21778999)"	"Host conectado (LGR S/N: 21778999, SEN S/N: 21778999)"	"Parado (LGR S/N: 21778999, SEN S/N: 21778999)"	"Final de archivo (LGR S/N: 21778999, SEN S/N: 21778999)"
81	12/04/25	20:00:00	16.153					
82	12/04/25	21:00:00	16.153					
83	12/04/25	22:00:00	16.153					
84	12/04/25	23:00:00	16.177					
85	13/04/25	00:00:00	16.320					
86	13/04/25	01:00:00	16.439					
87	13/04/25	02:00:00	16.439					
88	13/04/25	03:00:00	16.439					
89	13/04/25	04:00:00	16.439					
90	13/04/25	05:00:00	16.439					
91	13/04/25	06:00:00	16.439					
92	13/04/25	07:00:00	16.415					
93	13/04/25	08:00:00	16.344					
94	13/04/25	09:00:00	16.368					
95	13/04/25	10:00:00	16.392					
96	13/04/25	11:00:00	16.415					
97	13/04/25	12:00:00	16.487					
98	13/04/25	13:00:00	16.511					
99	13/04/25	14:00:00	16.558					
100	13/04/25	15:00:00	16.582					
101	13/04/25	16:00:00	16.582					
102	13/04/25	17:00:00	16.534					
103	13/04/25	18:00:00	16.511					
104	13/04/25	19:00:00	16.487					
105	13/04/25	20:00:00	16.463					
106	13/04/25	21:00:00	16.463					
107	13/04/25	22:00:00	16.534					
108	13/04/25	23:00:00	16.558					
109	14/04/25	00:00:00	16.534					
110	14/04/25	01:00:00	16.534					
111	14/04/25	02:00:00	16.534					
112	14/04/25	03:00:00	16.534					
113	14/04/25	04:00:00	16.511					
114	14/04/25	05:00:00	16.534					
115	14/04/25	06:00:00	16.534					
116	14/04/25	07:00:00	16.534					
117	14/04/25	08:00:00	16.534					
118	14/04/25	09:00:00	16.558					
119	14/04/25	10:00:00	16.630					
120	14/04/25	11:00:00	16.701					
121	14/04/25	12:00:00	16.701					
122	14/04/25	13:00:00	16.749					
123	14/04/25	14:00:00	16.868					
124	14/04/25	15:00:00	16.820					
125	14/04/25	16:00:00	16.820					
126	14/04/25	17:00:00	16.820					
127	14/04/25	18:00:00	16.749					
128	14/04/25	19:00:00	16.796					
129	14/04/25	20:00:00	16.582					
130	14/04/25	21:00:00	16.606					
131	14/04/25	22:00:00	16.606					
132	14/04/25	23:00:00	16.630					
133	15/04/25	00:00:00	16.630					
134	15/04/25	01:00:00	16.701					
135	15/04/25	02:00:00	16.701					
136	15/04/25	03:00:00	16.796					
137	15/04/25	04:00:00	16.773					
138	15/04/25	05:00:00	16.606					
139	15/04/25	06:00:00	16.558					
140	15/04/25	07:00:00	16.654					
141	15/04/25	08:00:00	16.773					
142	15/04/25	09:00:00	16.796					
143	15/04/25	10:00:00	16.820					
144	15/04/25	11:00:00	16.844					
145	15/04/25	12:00:00	17.106					
146	15/04/25	13:00:00	17.106					
147	15/04/25	14:00:00	17.130					
148	15/04/25	15:00:00	17.058					
149	15/04/25	16:00:00	17.011					
150	15/04/25	17:00:00	17.034					
151	15/04/25	18:00:00	16.987					
152	15/04/25	19:00:00	16.939					
153	15/04/25	20:00:00	17.201					
154	15/04/25	21:00:00	16.963					
155	15/04/25	22:00:00	16.987					
156	15/04/25	23:00:00	17.011					
157	16/04/25	00:00:00	16.987					
158	16/04/25	01:00:00	16.963					
159	16/04/25	02:00:00	17.106					
160	16/04/25	03:00:00	17.177					
161	16/04/25	04:00:00	17.153					
162	16/04/25	05:00:00	17.225					
163	16/04/25	06:00:00	17.201					
164	16/04/25	07:00:00	17.225					
165	16/04/25	08:00:00	17.177					
166	16/04/25	09:00:00	17.272					
167	16/04/25	10:00:00	17.296					
168	16/04/25	11:00:00	17.391					
169	16/04/25	12:00:00	17.439					
170	16/04/25	13:00:00	17.486					
171	16/04/25	14:00:00	17.415					
172	16/04/25	15:00:00	17.249					
173	16/04/25	16:00:00	17.272					
174	16/04/25	17:00:00	17.272					
175	16/04/25	18:00:00	17.296					
176	16/04/25	19:00:00	17.296					
177	16/04/25	20:00:00	17.296					
178	16/04/25	21:00:00	17.272					
179	16/04/25	22:00:00	17.249					
180	16/04/25	23:00:00	17.249					
181	17/04/25	00:00:00	17.249					
182	17/04/25	01:00:00	17.272					
183	17/04/25	02:00:00	17.272					
184	17/04/25	03:00:00	17.249					
185	17/04/25	04:00:00	17.225					
186	17/04/25	05:00:00	17.225					
187	17/04/25	06:00:00	17.225					
188	17/04/25	07:00:00	17.201					
189	17/04/25	08:00:00	17.177					
190	17/04/25	09:00:00	17.201					
191	17/04/25	10:00:00	17.201					
192	17/04/25	11:00:00	17.249					
193	17/04/25	12:00:00	17.296					
194	17/04/25	13:00:00	17.296					
195	17/04/25	14:00:00	17.201					
196	17/04/25	15:00:00	17.225					
197	17/04/25	16:00:00	16.534					
198	17/04/25	17:00:00	16.415					
199	17/04/25	18:00:00	16.534					
200	17/04/25	19:00:00	16.392					
201	17/04/25	20:00:00	16.415					
202	17/04/25	21:00:00	16.463					
203	17/04/25	22:00:00	16.511					
204	17/04/25	23:00:00	16.487					
205	18/04/25	00:00:00	16.463					
206	18/04/25	01:00:00	16.439					
207	18/04/25	02:00:00	16.439					
208	18/04/25	03:00:00	16.415					
209	18/04/25	04:00:00	16.439					
210	18/04/25	05:00:00	16.487					
211	18/04/25	06:00:00	16.487					
212	18/04/25	07:00:00	16.463					
213	18/04/25	08:00:00	16.463					
214	18/04/25	09:00:00	16.487					
215	18/04/25	10:00:00	16.487					
216	18/04/25	11:00:00	16.558					
217	18/04/25	12:00:00	16.606					
218	18/04/25	13:00:00	16.868					
219	18/04/25	14:00:00	16.892					
220	18/04/25	15:00:00	16.868					
221	18/04/25	16:00:00	16.939					
222	18/04/25	17:00:00	16.796					
223	18/04/25	18:00:00	16.773					
224	18/04/25	19:00:00	16.749					
225	18/04/25	20:00:00	16.701					
226	18/04/25	21:00:00	16.701					
227	18/04/25	22:00:00	16.773					
228	18/04/25	23:00:00	16.820					
229	19/04/25	00:00:00	16.892					
230	19/04/25	01:00:00	16.963					
231	19/04/25	02:00:00	17.011					
232	19/04/25	03:00:00	17.011					
233	19/04/25	04:00:00	17.011					
234	19/04/25	05:00:00	16.987					
235	19/04/25	06:00:00	16.987					
236	19/04/25	07:00:00	17.011					
237	19/04/25	08:00:00	17.011					
238	19/04/25	09:00:00	16.987					
239	19/04/25	10:00:00	17.034					
240	19/04/25	11:00:00	17.106					
241	19/04/25	12:00:00	17.177					
242	19/04/25	13:00:00	17.320					
243	19/04/25	14:00:00	17.249					
244	19/04/25	15:00:00	17.249					
245	19/04/25	16:00:00	17.368					
246	19/04/25	17:00:00	17.296					
247	19/04/25	18:00:00	17.225					
248	19/04/25	19:00:00	17.201					
249	19/04/25	20:00:00	17.153					
250	19/04/25	21:00:00	17.153					
251	19/04/25	22:00:00	17.130					
252	19/04/25	23:00:00	17.106					
253	20/04/25	00:00:00	17.058					
254	20/04/25	01:00:00	17.034					
255	20/04/25	02:00:00	17.011					
256	20/04/25	03:00:00	17.011					
257	20/04/25	04:00:00	17.011					
258	20/04/25	05:00:00	16.987					
259	20/04/25	06:00:00	16.987					
260	20/04/25	07:00:00	16.987					
261	20/04/25	08:00:00	16.987					
262	20/04/25	09:00:00	16.987					
263	20/04/25	10:00:00	17.082					
264	20/04/25	11:00:00	17.153					
265	20/04/25	12:00:00	17.249					
266	20/04/25	13:00:00	17.272					
267	20/04/25	14:00:00	17.296					
268	20/04/25	15:00:00	17.296					
269	20/04/25	16:00:00	17.272					
270	20/04/25	17:00:00	17.130					
271	20/04/25	18:00:00	17.082					
272	20/04/25	19:00:00	17.058					
273	20/04/25	20:00:00	17.011					
274	20/04/25	21:00:00	17.034					
275	20/04/25	22:00:00	17.034					
276	20/04/25	23:00:00	17.034					
277	21/04/25	00:00:00	17.011					
278	21/04/25	01:00:00	16.987					
279	21/04/25	02:00:00	17.011					
280	21/04/25	03:00:00	16.987					
281	21/04/25	04:00:00	17.011					
282	21/04/25	05:00:00	16.987					
283	21/04/25	06:00:00	17.034					
284	21/04/25	07:00:00	17.058					
285	21/04/25	08:00:00	17.034					
286	21/04/25	09:00:00	17.082					
287	21/04/25	10:00:00	17.058					
288	21/04/25	11:00:00	17.082					
289	21/04/25	12:00:00	17.106					
290	21/04/25	13:00:00	17.082					
291	21/04/25	14:00:00	17.106					
292	21/04/25	15:00:00	17.153					
293	21/04/25	16:00:00	17.153					
294	21/04/25	17:00:00	17.153					
295	21/04/25	18:00:00	17.106					
296	21/04/25	19:00:00	17.011					
297	21/04/25	20:00:00	16.963					
298	21/04/25	21:00:00	16.963					
299	21/04/25	22:00:00	16.987					
300	21/04/25	23:00:00	17.011					
301	22/04/25	00:00:00	16.963					
302	22/04/25	01:00:00	17.011					
303	22/04/25	02:00:00	17.011					
304	22/04/25	03:00:00	17.082					
305	22/04/25	04:00:00	17.130					
306	22/04/25	05:00:00	17.106					
307	22/04/25	06:00:00	17.130					
308	22/04/25	07:00:00	17.034					
309	22/04/25	08:00:00	17.106					
310	22/04/25	09:00:00	17.130					
311	22/04/25	10:00:00	17.177					
312	22/04/25	11:00:00	17.201					
313	22/04/25	12:00:00	16.963					
314	22/04/25	13:00:00	17.058					
315	22/04/25	14:00:00	17.201					
316	22/04/25	15:00:00	17.272					
317	22/04/25	16:00:00	17.201					
318	22/04/25	17:00:00	17.058					
319	22/04/25	18:00:00	17.106					
320	22/04/25	19:00:00	17.082					
321	22/04/25	20:00:00	17.058					
322	22/04/25	21:00:00	17.058					
323	22/04/25	22:00:00	17.106					
324	22/04/25	23:00:00	17.225					
325	23/04/25	00:00:00	17.082					
326	23/04/25	01:00:00	17.272					
327	23/04/25	02:00:00	17.272					
328	23/04/25	03:00:00	17.320					
329	23/04/25	04:00:00	17.344					
330	23/04/25	05:00:00	16.939					
331	23/04/25	06:00:00	16.915					
332	23/04/25	07:00:00	17.106					
333	23/04/25	08:00:00	17.106					
334	23/04/25	09:00:00	17.082					
335	23/04/25	10:00:00	17.130					
336	23/04/25	11:00:00	17.153					
337	23/04/25	12:00:00	17.153					
338	23/04/25	13:00:00	17.249					
339	23/04/25	14:00:00	17.177					
340	23/04/25	15:00:00	17.130					
341	23/04/25	16:00:00	17.177					
342	23/04/25	17:00:00	17.106					
343	23/04/25	18:00:00	17.130					
344	23/04/25	19:00:00	17.058					
345	23/04/25	20:00:00	17.011					
346	23/04/25	21:00:00	16.987					
347	23/04/25	22:00:00	16.868					
348	23/04/25	23:00:00	16.796					
349	24/04/25	00:00:00	16.654					
350	24/04/25	01:00:00	16.582					
351	24/04/25	02:00:00	16.558					
352	24/04/25	03:00:00	16.368					
353	24/04/25	04:00:00	16.939					
354	24/04/25	05:00:00	16.463					
355	24/04/25	06:00:00	17.034					
356	24/04/25	07:00:00	17.082					
357	24/04/25	08:00:00	17.058					
358	24/04/25	09:00:00	16.796					
359	24/04/25	10:00:00	16.654					
360	24/04/25	11:00:00	16.725					
361	24/04/25	12:00:00	16.773					
362	24/04/25	13:00:00	16.796					
363	24/04/25	14:00:00	16.987					
364	24/04/25	15:00:00	16.892					
365	24/04/25	16:00:00	16.963					
366	24/04/25	17:00:00	16.868					
367	24/04/25	18:00:00	16.534					
368	24/04/25	19:00:00	16.344					
369	24/04/25	20:00:00	16.058					
370	24/04/25	21:00:00	16.296					
371	24/04/25	22:00:00	16.010					
372	24/04/25	23:00:00	15.891					
373	25/04/25	00:00:00	15.772					
374	25/04/25	01:00:00	15.796					
375	25/04/25	02:00:00	15.772					
376	25/04/25	03:00:00	15.748					
377	25/04/25	04:00:00	15.748					
378	25/04/25	05:00:00	15.772					
379	25/04/25	06:00:00	16.177					
380	25/04/25	07:00:00	15.652					
381	25/04/25	08:00:00	15.652					
382	25/04/25	09:00:00	15.724					
383	25/04/25	10:00:00	16.082					
384	25/04/25	11:00:00	16.201					
385	25/04/25	12:00:00	15.963					
386	25/04/25	13:00:00	15.963					
387	25/04/25	14:00:00	16.820					
388	25/04/25	15:00:00	16.939					
389	25/04/25	16:00:00	16.606					
390	25/04/25	17:00:00	17.249					
391	25/04/25	18:00:00	17.153					
392	25/04/25	19:00:00	16.844					
393	25/04/25	20:00:00	17.201					
394	25/04/25	21:00:00	17.415					
395	25/04/25	22:00:00	17.177					
396	25/04/25	23:00:00	17.225					
397	26/04/25	00:00:00	17.320					
398	26/04/25	01:00:00	16.892					
399	26/04/25	02:00:00	17.272					
400	26/04/25	03:00:00	17.415					
401	26/04/25	04:00:00	17.201					
402	26/04/25	05:00:00	17.106					
403	26/04/25	06:00:00	17.058					
404	26/04/25	07:00:00	17.011					
405	26/04/25	08:00:00	16.939					
406	26/04/25	09:00:00	16.939					
407	26/04/25	10:00:00	16.892					
408	26/04/25	11:00:00	17.034					
409	26/04/25	12:00:00	16.844					
410	26/04/25	13:00:00	16.749					
411	26/04/25	14:00:00	16.606					
412	26/04/25	15:00:00	16.558					
413	26/04/25	16:00:00	16.582					
414	26/04/25	17:00:00	16.630					
415	26/04/25	18:00:00	16.796					
416	26/04/25	19:00:00	16.939					
417	26/04/25	20:00:00	16.820					
418	26/04/25	21:00:00	16.725					
419	26/04/25	22:00:00	16.677					
420	26/04/25	23:00:00	16.558					
421	27/04/25	00:00:00	16.677					
422	27/04/25	01:00:00	16.701					
423	27/04/25	02:00:00	16.939					
424	27/04/25	03:00:00	16.606					
425	27/04/25	04:00:00	16.701					
426	27/04/25	05:00:00	16.796					
427	27/04/25	06:00:00	16.796					
428	27/04/25	07:00:00	16.820					
429	27/04/25	08:00:00	17.034					
430	27/04/25	09:00:00	17.082					
431	27/04/25	10:00:00	17.153					
432	27/04/25	11:00:00	16.987					
433	27/04/25	12:00:00	16.915					
434	27/04/25	13:00:00	17.034					
435	27/04/25	14:00:00	17.011					
436	27/04/25	15:00:00	16.939					
437	27/04/25	16:00:00	16.915					
438	27/04/25	17:00:00	16.773					
439	27/04/25	18:00:00	16.796					
440	27/04/25	19:00:00	16.796					
441	27/04/25	20:00:00	16.820					
442	27/04/25	21:00:00	16.796					
443	27/04/25	22:00:00	16.725					
444	27/04/25	23:00:00	16.654					
445	28/04/25	00:00:00	16.725					
446	28/04/25	01:00:00	16.701					
447	28/04/25	02:00:00	16.749					
448	28/04/25	03:00:00	16.773					
449	28/04/25	04:00:00	16.773					
450	28/04/25	05:00:00	16.725					
451	28/04/25	06:00:00	16.749					
452	28/04/25	07:00:00	16.725					
453	28/04/25	08:00:00	16.701					
454	28/04/25	09:00:00	16.725					
455	28/04/25	10:00:00	16.820					
456	28/04/25	11:00:00	16.963					
457	28/04/25	12:00:00	17.011					
458	28/04/25	13:00:00	16.963					
459	28/04/25	14:00:00	16.701					
460	28/04/25	15:00:00	16.320					
461	28/04/25	16:00:00	16.320					
462	28/04/25	17:00:00	16.392					
463	28/04/25	18:00:00	16.249					
464	28/04/25	19:00:00	16.153					
465	28/04/25	20:00:00	16.082					
466	28/04/25	21:00:00	16.010					
467	28/04/25	22:00:00	15.986					
468	28/04/25	23:00:00	15.963					
469	29/04/25	00:00:00	16.153					
470	29/04/25	01:00:00	16.725					
471	29/04/25	02:00:00	16.249					
472	29/04/25	03:00:00	16.487					
473	29/04/25	04:00:00	16.225					
474	29/04/25	05:00:00	16.630					
475	29/04/25	06:00:00	16.844					
476	29/04/25	07:00:00	16.582					
477	29/04/25	08:00:00	16.892					
478	29/04/25	09:00:00	16.868					
479	29/04/25	10:00:00	16.820					
480	29/04/25	11:00:00	16.868					
481	29/04/25	12:00:00	16.868					
482	29/04/25	13:00:00	16.987					
483	29/04/25	14:00:00	16.892					
484	29/04/25	15:00:00	16.820					
485	29/04/25	16:00:00	16.868					
486	29/04/25	17:00:00	16.749					
487	29/04/25	18:00:00	16.773					
488	29/04/25	19:00:00	16.701					
489	29/04/25	20:00:00	16.677					
490	29/04/25	21:00:00	16.630					
491	29/04/25	22:00:00	16.606					
492	29/04/25	23:00:00	16.582					
493	30/04/25	00:00:00	16.630					
494	30/04/25	01:00:00	16.558					
495	30/04/25	02:00:00	16.558					
496	30/04/25	03:00:00	16.582					
497	30/04/25	04:00:00	16.582					
498	30/04/25	05:00:00	16.630					
499	30/04/25	06:00:00	16.630					
500	30/04/25	07:00:00	16.606					
501	30/04/25	08:00:00	16.606					
502	30/04/25	09:00:00	16.630					
503	30/04/25	10:00:00	16.701					
504	30/04/25	11:00:00	16.773					
505	30/04/25	12:00:00	16.844					
506	30/04/25	13:00:00	16.892					
507	30/04/25	14:00:00	16.915					
508	30/04/25	15:00:00	16.892					
509	30/04/25	16:00:00	16.915					
510	30/04/25	17:00:00	16.892					
511	30/04/25	18:00:00	16.725					
512	30/04/25	19:00:00	16.582					
513	30/04/25	20:00:00	16.606					
514	30/04/25	21:00:00	16.558					
515	30/04/25	22:00:00	16.773					
516	30/04/25	23:00:00	16.796					
517	01/05/25	00:00:00	16.630					
518	01/05/25	01:00:00	16.915					
519	01/05/25	02:00:00	16.892					
520	01/05/25	03:00:00	16.868					
521	01/05/25	04:00:00	16.534					
522	01/05/25	05:00:00	16.320					
523	01/05/25	06:00:00	16.296					
524	01/05/25	07:00:00	16.511					
525	01/05/25	08:00:00	16.487					
526	01/05/25	09:00:00	16.439					
527	01/05/25	10:00:00	16.368					
528	01/05/25	11:00:00	16.630					
529	01/05/25	12:00:00	16.773					
530	01/05/25	13:00:00	16.201					
531	01/05/25	14:00:00	16.249					
532	01/05/25	15:00:00	16.129					
533	01/05/25	16:00:00	16.106					
534	01/05/25	17:00:00	16.058					
535	01/05/25	18:00:00	15.915					
536	01/05/25	19:00:00	15.819					
537	01/05/25	20:00:00	16.463					
538	01/05/25	21:00:00	16.463					
539	01/05/25	22:00:00	16.010					
540	01/05/25	23:00:00	15.891					
541	02/05/25	00:00:00	16.415					
542	02/05/25	01:00:00	16.487					
543	02/05/25	02:00:00	16.534					
544	02/05/25	03:00:00	16.582					
545	02/05/25	04:00:00	17.344					
546	02/05/25	05:00:00	17.558					
547	02/05/25	06:00:00	17.296					
548	02/05/25	07:00:00	17.225					
549	02/05/25	08:00:00	17.296					
550	02/05/25	09:00:00	17.177					
551	02/05/25	10:00:00	17.510					
552	02/05/25	11:00:00	17.510					
553	02/05/25	12:00:00	17.510					
554	02/05/25	13:00:00	17.320					
555	02/05/25	14:00:00	17.391					
556	02/05/25	15:00:00	17.391					
557	02/05/25	16:00:00	17.629					
558	02/05/25	17:00:00	17.344					
559	02/05/25	18:00:00	17.320					
560	02/05/25	19:00:00	17.296					
561	02/05/25	20:00:00	17.249					
562	02/05/25	21:00:00	17.153					
563	02/05/25	22:00:00	17.344					
564	02/05/25	23:00:00	17.272					
565	03/05/25	00:00:00	17.034					
566	03/05/25	01:00:00	16.939					
567	03/05/25	02:00:00	16.868					
568	03/05/25	03:00:00	17.558					
569	03/05/25	04:00:00	17.677					
570	03/05/25	05:00:00	17.796					
571	03/05/25	06:00:00	17.819					
572	03/05/25	07:00:00	17.819					
573	03/05/25	08:00:00	17.605					
574	03/05/25	09:00:00	17.891					
575	03/05/25	10:00:00	17.962					
576	03/05/25	11:00:00	18.057					
577	03/05/25	12:00:00	17.867					
578	03/05/25	13:00:00	18.224					
579	03/05/25	14:00:00	18.343					
580	03/05/25	15:00:00	18.390					
581	03/05/25	16:00:00	18.033					
582	03/05/25	17:00:00	17.915					
583	03/05/25	18:00:00	18.461					
584	03/05/25	19:00:00	18.271					
585	03/05/25	20:00:00	18.366					
586	03/05/25	21:00:00	18.390					
587	03/05/25	22:00:00	18.319					
588	03/05/25	23:00:00	18.200					
589	04/05/25	00:00:00	18.319					
590	04/05/25	01:00:00	18.271					
591	04/05/25	02:00:00	18.176					
592	04/05/25	03:00:00	18.033					
593	04/05/25	04:00:00	18.105					
594	04/05/25	05:00:00	18.105					
595	04/05/25	06:00:00	17.962					
596	04/05/25	07:00:00	17.986					
597	04/05/25	08:00:00	18.081					
598	04/05/25	09:00:00	18.271					
599	04/05/25	10:00:00	18.247					
600	04/05/25	11:00:00	18.390					
601	04/05/25	12:00:00	18.438					
602	04/05/25	13:00:00	18.580					
603	04/05/25	14:00:00	18.747					
604	04/05/25	15:00:00	18.866					
605	04/05/25	16:00:00	18.842					
606	04/05/25	17:00:00	18.771					
607	04/05/25	18:00:00	18.485					
608	04/05/25	19:00:00	18.461					
609	04/05/25	20:00:00	18.485					
610	04/05/25	21:00:00	18.509					
611	04/05/25	22:00:00	18.509					
612	04/05/25	23:00:00	18.509					
613	05/05/25	00:00:00	18.509					
614	05/05/25	01:00:00	18.485					
615	05/05/25	02:00:00	18.485					
616	05/05/25	03:00:00	18.485					
617	05/05/25	04:00:00	18.485					
618	05/05/25	05:00:00	18.461					
619	05/05/25	06:00:00	18.485					
620	05/05/25	07:00:00	18.485					
621	05/05/25	08:00:00	18.414					
622	05/05/25	09:00:00	18.343					
623	05/05/25	10:00:00	18.438					
624	05/05/25	11:00:00	18.557					
625	05/05/25	12:00:00	18.794					
626	05/05/25	13:00:00	18.842					
627	05/05/25	14:00:00	18.937					
628	05/05/25	15:00:00	19.032					
629	05/05/25	16:00:00	18.937					
630	05/05/25	17:00:00	18.699					
631	05/05/25	18:00:00	18.699					
632	05/05/25	19:00:00	18.604					
633	05/05/25	20:00:00	18.580					
634	05/05/25	21:00:00	18.604					
635	05/05/25	22:00:00	18.604					
636	05/05/25	23:00:00	18.604					
637	06/05/25	00:00:00	18.580					
638	06/05/25	01:00:00	18.366					
639	06/05/25	02:00:00	18.343					
640	06/05/25	03:00:00	18.390					
641	06/05/25	04:00:00	18.343					
642	06/05/25	05:00:00	18.343					
643	06/05/25	06:00:00	18.295					
644	06/05/25	07:00:00	18.319					
645	06/05/25	08:00:00	18.010					
646	06/05/25	09:00:00	18.200					
647	06/05/25	10:00:00	18.271					
648	06/05/25	11:00:00	18.390					
649	06/05/25	12:00:00	18.247					
650	06/05/25	13:00:00	18.200					
651	06/05/25	14:00:00	18.033					
652	06/05/25	15:00:00	17.915					
653	06/05/25	16:00:00	17.463					
654	06/05/25	17:00:00	17.344					
655	06/05/25	18:00:00	17.344					
656	06/05/25	19:00:00	17.772					
657	06/05/25	20:00:00	17.320					
658	06/05/25	21:00:00	17.296					
659	06/05/25	22:00:00	17.034					
660	06/05/25	23:00:00	17.130					
661	07/05/25	00:00:00	17.082					
662	07/05/25	01:00:00	17.439					
663	07/05/25	02:00:00	17.819					
664	07/05/25	03:00:00	17.701					
665	07/05/25	04:00:00	17.272					
666	07/05/25	05:00:00	17.510					
667	07/05/25	06:00:00	17.677					
668	07/05/25	07:00:00	17.534					
669	07/05/25	08:00:00	17.296					
670	07/05/25	09:00:00	17.772					
671	07/05/25	10:00:00	17.534					
672	07/05/25	11:00:00	17.772					
673	07/05/25	12:00:00	17.320					
674	07/05/25	13:00:00	17.796					
675	07/05/25	14:00:00	18.081					
676	07/05/25	15:00:00	17.986					
677	07/05/25	16:00:00	17.915					
678	07/05/25	17:00:00	17.962					
679	07/05/25	18:00:00	17.867					
680	07/05/25	19:00:00	17.368					
681	07/05/25	20:00:00	17.534					
682	07/05/25	21:00:00	18.366					
683	07/05/25	22:00:00	18.319					
684	07/05/25	23:00:00	18.295					
685	08/05/25	00:00:00	18.295					
686	08/05/25	01:00:00	17.819					
687	08/05/25	02:00:00	17.368					
688	08/05/25	03:00:00	17.510					
689	08/05/25	04:00:00	17.605					
690	08/05/25	05:00:00	17.701					
691	08/05/25	06:00:00	17.772					
692	08/05/25	07:00:00	17.938					
693	08/05/25	08:00:00	17.891					
694	08/05/25	09:00:00	18.129					
695	08/05/25	10:00:00	18.200					
696	08/05/25	11:00:00	18.271					
697	08/05/25	12:00:00	18.343					
698	08/05/25	13:00:00	18.200					
699	08/05/25	14:00:00	18.343					
700	08/05/25	15:00:00	18.176					
701	08/05/25	16:00:00	18.176					
702	08/05/25	17:00:00	18.247					
703	08/05/25	18:00:00	18.152					
704	08/05/25	19:00:00	17.724					
705	08/05/25	20:00:00	17.558					
706	08/05/25	21:00:00	17.582					
707	08/05/25	22:00:00	18.200					
708	08/05/25	23:00:00	18.247					
709	09/05/25	00:00:00	18.033					
710	09/05/25	01:00:00	17.843					
