"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 21565420, SEN S/N: 21565420)"	"Acoplador separado (LGR S/N: 21565420, SEN S/N: 21565420)"	"Acoplador adjunto (LGR S/N: 21565420, SEN S/N: 21565420)"	"Host conectado (LGR S/N: 21565420, SEN S/N: 21565420)"	"Parado (LGR S/N: 21565420, SEN S/N: 21565420)"	"Final de archivo (LGR S/N: 21565420, SEN S/N: 21565420)"
613	22/09/25	05:00:00	23.232					
614	22/09/25	05:30:00	23.208					
615	22/09/25	06:00:00	23.088					
616	22/09/25	06:30:00	23.160					
617	22/09/25	07:00:00	23.112					
618	22/09/25	07:30:00	23.136					
619	22/09/25	08:00:00	23.256					
620	22/09/25	08:30:00	23.424					
621	22/09/25	09:00:00	23.448					
622	22/09/25	09:30:00	23.448					
623	22/09/25	10:00:00	23.448					
624	22/09/25	10:30:00	23.328					
625	22/09/25	11:00:00	23.304					
626	22/09/25	11:30:00	23.328					
627	22/09/25	12:00:00	23.304					
628	22/09/25	12:30:00	23.304					
629	22/09/25	13:00:00	23.328					
630	22/09/25	13:30:00	23.328					
631	22/09/25	14:00:00	23.280					
632	22/09/25	14:30:00	23.280					
633	22/09/25	15:00:00	23.304					
634	22/09/25	15:30:00	23.304					
635	22/09/25	16:00:00	23.304					
636	22/09/25	16:30:00	23.304					
637	22/09/25	17:00:00	23.280					
638	22/09/25	17:30:00	23.280					
639	22/09/25	18:00:00	23.256					
640	22/09/25	18:30:00	23.256					
641	22/09/25	19:00:00	23.232					
642	22/09/25	19:30:00	23.208					
643	22/09/25	20:00:00	23.184					
644	22/09/25	20:30:00	23.112					
645	22/09/25	21:00:00	23.064					
646	22/09/25	21:30:00	23.040					
647	22/09/25	22:00:00	22.992					
648	22/09/25	22:30:00	22.848					
649	22/09/25	23:00:00	22.944					
650	22/09/25	23:30:00	22.920					
651	23/09/25	00:00:00	22.824					
652	23/09/25	00:30:00	22.776					
653	23/09/25	01:00:00	22.824					
654	23/09/25	01:30:00	22.920					
655	23/09/25	02:00:00	22.800					
656	23/09/25	02:30:00	22.848					
657	23/09/25	03:00:00	22.705					
658	23/09/25	03:30:00	22.896					
659	23/09/25	04:00:00	22.848					
660	23/09/25	04:30:00	22.800					
661	23/09/25	05:00:00	22.944					
662	23/09/25	05:30:00	22.968					
663	23/09/25	06:00:00	22.992					
664	23/09/25	06:30:00	22.944					
665	23/09/25	07:00:00	22.944					
666	23/09/25	07:30:00	22.896					
667	23/09/25	08:00:00	22.872					
668	23/09/25	08:30:00	22.872					
669	23/09/25	09:00:00	22.872					
670	23/09/25	09:30:00	22.848					
671	23/09/25	10:00:00	22.848					
672	23/09/25	10:30:00	22.800					
673	23/09/25	11:00:00	22.776					
674	23/09/25	11:30:00	22.776					
675	23/09/25	12:00:00	22.776					
676	23/09/25	12:30:00	22.776					
677	23/09/25	13:00:00	22.776					
678	23/09/25	13:30:00	22.800					
679	23/09/25	14:00:00	22.800					
680	23/09/25	14:30:00	22.800					
681	23/09/25	15:00:00	22.800					
682	23/09/25	15:30:00	22.800					
683	23/09/25	16:00:00	22.824					
684	23/09/25	16:30:00	22.800					
685	23/09/25	17:00:00	22.776					
686	23/09/25	17:30:00	22.776					
687	23/09/25	18:00:00	22.729					
688	23/09/25	18:30:00	22.657					
689	23/09/25	19:00:00	22.537					
690	23/09/25	19:30:00	22.369					
691	23/09/25	20:00:00	22.202					
692	23/09/25	20:30:00	22.058					
693	23/09/25	21:00:00	21.939					
694	23/09/25	21:30:00	21.987					
695	23/09/25	22:00:00	22.011					
696	23/09/25	22:30:00	21.963					
697	23/09/25	23:00:00	22.058					
698	23/09/25	23:30:00	21.963					
699	24/09/25	00:00:00	21.867					
700	24/09/25	00:30:00	21.963					
701	24/09/25	01:00:00	22.011					
702	24/09/25	01:30:00	22.011					
703	24/09/25	02:00:00	21.987					
704	24/09/25	02:30:00	21.963					
705	24/09/25	03:00:00	21.891					
706	24/09/25	03:30:00	21.819					
707	24/09/25	04:00:00	21.772					
708	24/09/25	04:30:00	21.700					
709	24/09/25	05:00:00	21.604					
710	24/09/25	05:30:00	21.557					
711	24/09/25	06:00:00	21.485					
712	24/09/25	06:30:00	21.413					
