"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20987433, SEN S/N: 20987433)"	"Acoplador separado (LGR S/N: 20987433, SEN S/N: 20987433)"	"Acoplador adjunto (LGR S/N: 20987433, SEN S/N: 20987433)"	"Host conectado (LGR S/N: 20987433, SEN S/N: 20987433)"	"Parado (LGR S/N: 20987433, SEN S/N: 20987433)"	"Final de archivo (LGR S/N: 20987433, SEN S/N: 20987433)"
276	15/09/25	04:30:00	15.533					
277	15/09/25	05:00:00	15.581					
278	15/09/25	05:30:00	15.605					
279	15/09/25	06:00:00	15.581					
280	15/09/25	06:30:00	15.581					
281	15/09/25	07:00:00	15.581					
282	15/09/25	07:30:00	15.581					
283	15/09/25	08:00:00	15.581					
284	15/09/25	08:30:00	15.581					
285	15/09/25	09:00:00	15.581					
286	15/09/25	09:30:00	15.509					
287	15/09/25	10:00:00	15.629					
288	15/09/25	10:30:00	15.676					
289	15/09/25	11:00:00	15.724					
290	15/09/25	11:30:00	15.676					
291	15/09/25	12:00:00	15.772					
292	15/09/25	12:30:00	15.867					
293	15/09/25	13:00:00	15.867					
294	15/09/25	13:30:00	15.867					
295	15/09/25	14:00:00	15.963					
296	15/09/25	14:30:00	15.891					
297	15/09/25	15:00:00	15.986					
298	15/09/25	15:30:00	16.106					
299	15/09/25	16:00:00	16.058					
300	15/09/25	16:30:00	16.058					
301	15/09/25	17:00:00	16.058					
302	15/09/25	17:30:00	16.058					
303	15/09/25	18:00:00	16.082					
304	15/09/25	18:30:00	16.082					
305	15/09/25	19:00:00	15.939					
306	15/09/25	19:30:00	15.915					
307	15/09/25	20:00:00	15.843					
308	15/09/25	20:30:00	15.676					
309	15/09/25	21:00:00	15.581					
310	15/09/25	21:30:00	15.581					
311	15/09/25	22:00:00	15.724					
312	15/09/25	22:30:00	15.724					
313	15/09/25	23:00:00	15.796					
314	15/09/25	23:30:00	15.915					
315	16/09/25	00:00:00	16.511					
316	16/09/25	00:30:00	16.415					
317	16/09/25	01:00:00	16.773					
318	16/09/25	01:30:00	16.749					
319	16/09/25	02:00:00	16.344					
320	16/09/25	02:30:00	16.439					
321	16/09/25	03:00:00	16.439					
322	16/09/25	03:30:00	16.439					
323	16/09/25	04:00:00	16.749					
324	16/09/25	04:30:00	16.749					
325	16/09/25	05:00:00	16.225					
326	16/09/25	05:30:00	16.153					
327	16/09/25	06:00:00	16.153					
328	16/09/25	06:30:00	16.129					
329	16/09/25	07:00:00	16.153					
330	16/09/25	07:30:00	16.129					
331	16/09/25	08:00:00	16.511					
332	16/09/25	08:30:00	16.868					
333	16/09/25	09:00:00	16.392					
334	16/09/25	09:30:00	16.320					
335	16/09/25	10:00:00	16.225					
336	16/09/25	10:30:00	16.201					
337	16/09/25	11:00:00	16.201					
338	16/09/25	11:30:00	16.177					
339	16/09/25	12:00:00	16.153					
340	16/09/25	12:30:00	16.129					
341	16/09/25	13:00:00	16.201					
342	16/09/25	13:30:00	16.249					
343	16/09/25	14:00:00	16.272					
344	16/09/25	14:30:00	16.201					
345	16/09/25	15:00:00	16.320					
346	16/09/25	15:30:00	16.487					
347	16/09/25	16:00:00	16.511					
348	16/09/25	16:30:00	16.463					
349	16/09/25	17:00:00	16.511					
350	16/09/25	17:30:00	16.534					
351	16/09/25	18:00:00	16.606					
352	16/09/25	18:30:00	16.749					
353	16/09/25	19:00:00	16.820					
354	16/09/25	19:30:00	16.868					
355	16/09/25	20:00:00	16.892					
356	16/09/25	20:30:00	16.892					
357	16/09/25	21:00:00	16.915					
358	16/09/25	21:30:00	17.034					
359	16/09/25	22:00:00	16.844					
360	16/09/25	22:30:00	16.963					
361	16/09/25	23:00:00	17.320					
362	16/09/25	23:30:00	16.320					
363	17/09/25	00:00:00	16.058					
364	17/09/25	00:30:00	15.939					
365	17/09/25	01:00:00	16.201					
366	17/09/25	01:30:00	16.415					
367	17/09/25	02:00:00	16.058					
368	17/09/25	02:30:00	16.082					
369	17/09/25	03:00:00	16.106					
370	17/09/25	03:30:00	16.034					
371	17/09/25	04:00:00	16.010					
372	17/09/25	04:30:00	15.986					
373	17/09/25	05:00:00	15.963					
374	17/09/25	05:30:00	15.963					
375	17/09/25	06:00:00	15.915					
376	17/09/25	06:30:00	15.843					
377	17/09/25	07:00:00	15.867					
378	17/09/25	07:30:00	15.843					
379	17/09/25	08:00:00	15.986					
380	17/09/25	08:30:00	16.010					
381	17/09/25	09:00:00	15.915					
382	17/09/25	09:30:00	15.867					
383	17/09/25	10:00:00	15.724					
384	17/09/25	10:30:00	15.724					
385	17/09/25	11:00:00	15.748					
386	17/09/25	11:30:00	15.915					
387	17/09/25	12:00:00	15.939					
