"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 22089572, SEN S/N: 22089572, LBL: Porros_25m_09042025)"	"Acoplador separado (LGR S/N: 22089572, SEN S/N: 22089572)"	"Acoplador adjunto (LGR S/N: 22089572, SEN S/N: 22089572)"	"Host conectado (LGR S/N: 22089572, SEN S/N: 22089572)"	"Parado (LGR S/N: 22089572, SEN S/N: 22089572)"	"Final de archivo (LGR S/N: 22089572, SEN S/N: 22089572)"
3792	14/09/25	11:00:00	23.881					
3793	14/09/25	12:00:00	24.291					
3794	14/09/25	13:00:00	24.026					
3795	14/09/25	14:00:00	24.002					
3796	14/09/25	15:00:00	24.243					
3797	14/09/25	16:00:00	24.171					
3798	14/09/25	17:00:00	23.978					
3799	14/09/25	18:00:00	24.122					
3800	14/09/25	19:00:00	24.050					
3801	14/09/25	20:00:00	23.352					
3802	14/09/25	21:00:00	22.992					
3803	14/09/25	22:00:00	23.280					
3804	14/09/25	23:00:00	23.280					
3805	15/09/25	00:00:00	23.978					
3806	15/09/25	01:00:00	23.304					
3807	15/09/25	02:00:00	23.617					
3808	15/09/25	03:00:00	23.665					
3809	15/09/25	04:00:00	23.713					
3810	15/09/25	05:00:00	24.002					
3811	15/09/25	06:00:00	23.737					
3812	15/09/25	07:00:00	23.978					
3813	15/09/25	08:00:00	23.833					
3814	15/09/25	09:00:00	23.978					
3815	15/09/25	10:00:00	24.195					
3816	15/09/25	11:00:00	24.122					
3817	15/09/25	12:00:00	24.629					
3818	15/09/25	13:00:00	24.629					
3819	15/09/25	14:00:00	24.871					
3820	15/09/25	15:00:00	25.016					
3821	15/09/25	16:00:00	25.355					
3822	15/09/25	17:00:00	25.720					
3823	15/09/25	18:00:00	25.501					
3824	15/09/25	19:00:00	25.186					
3825	15/09/25	20:00:00	25.113					
3826	15/09/25	21:00:00	25.234					
3827	15/09/25	22:00:00	25.186					
3828	15/09/25	23:00:00	25.210					
3829	16/09/25	00:00:00	25.016					
3830	16/09/25	01:00:00	24.847					
3831	16/09/25	02:00:00	24.895					
3832	16/09/25	03:00:00	24.702					
3833	16/09/25	04:00:00	24.677					
3834	16/09/25	05:00:00	24.871					
3835	16/09/25	06:00:00	25.234					
3836	16/09/25	07:00:00	25.113					
3837	16/09/25	08:00:00	24.653					
3838	16/09/25	09:00:00	25.016					
3839	16/09/25	10:00:00	25.210					
3840	16/09/25	11:00:00	25.331					
3841	16/09/25	12:00:00	25.186					
3842	16/09/25	13:00:00	25.040					
3843	16/09/25	14:00:00	25.137					
3844	16/09/25	15:00:00	25.089					
3845	16/09/25	16:00:00	24.992					
3846	16/09/25	17:00:00	24.992					
3847	16/09/25	18:00:00	24.605					
3848	16/09/25	19:00:00	24.677					
3849	16/09/25	20:00:00	22.920					
3850	16/09/25	21:00:00	22.800					
3851	16/09/25	22:00:00	22.824					
3852	16/09/25	23:00:00	22.537					
3853	17/09/25	00:00:00	23.016					
3854	17/09/25	01:00:00	23.376					
3855	17/09/25	02:00:00	25.380					
3856	17/09/25	03:00:00	25.501					
3857	17/09/25	04:00:00	25.623					
3858	17/09/25	05:00:00	25.647					
3859	17/09/25	06:00:00	25.623					
3860	17/09/25	07:00:00	24.847					
3861	17/09/25	08:00:00	25.355					
3862	17/09/25	09:00:00	25.744					
3863	17/09/25	10:00:00	25.866					
3864	17/09/25	11:00:00	25.890					
3865	17/09/25	12:00:00	25.574					
3866	17/09/25	13:00:00	25.744					
3867	17/09/25	14:00:00	25.963					
3868	17/09/25	15:00:00	25.987					
3869	17/09/25	16:00:00	26.085					
3870	17/09/25	17:00:00	26.109					
3871	17/09/25	18:00:00	26.085					
3872	17/09/25	19:00:00	24.460					
3873	17/09/25	20:00:00	24.050					
3874	17/09/25	21:00:00	24.098					
3875	17/09/25	22:00:00	24.195					
3876	17/09/25	23:00:00	24.774					
3877	18/09/25	00:00:00	25.065					
3878	18/09/25	01:00:00	23.857					
3879	18/09/25	02:00:00	23.424					
3880	18/09/25	03:00:00	23.593					
3881	18/09/25	04:00:00	24.002					
3882	18/09/25	05:00:00	24.219					
3883	18/09/25	06:00:00	24.750					
3884	18/09/25	07:00:00	24.363					
3885	18/09/25	08:00:00	25.210					
3886	18/09/25	09:00:00	25.598					
3887	18/09/25	10:00:00	25.501					
3888	18/09/25	11:00:00	25.671					
3889	18/09/25	12:00:00	25.744					
3890	18/09/25	13:00:00	25.817					
3891	18/09/25	14:00:00	25.987					
3892	18/09/25	15:00:00	26.085					
3893	18/09/25	16:00:00	26.109					
3894	18/09/25	17:00:00	26.061					
3895	18/09/25	18:00:00	25.841					
3896	18/09/25	19:00:00	25.793					
3897	18/09/25	20:00:00	25.939					
3898	18/09/25	21:00:00	25.987					
3899	18/09/25	22:00:00	25.987					
3900	18/09/25	23:00:00	25.939					
3901	19/09/25	00:00:00	26.036					
3902	19/09/25	01:00:00	25.598					
3903	19/09/25	02:00:00	26.012					
3904	19/09/25	03:00:00	25.890					
3905	19/09/25	04:00:00	25.914					
3906	19/09/25	05:00:00	25.914					
3907	19/09/25	06:00:00	26.085					
3908	19/09/25	07:00:00	25.987					
3909	19/09/25	08:00:00	25.963					
3910	19/09/25	09:00:00	25.623					
3911	19/09/25	10:00:00	25.987					
3912	19/09/25	11:00:00	25.768					
3913	19/09/25	12:00:00	25.477					
3914	19/09/25	13:00:00	25.939					
3915	19/09/25	14:00:00	26.182					
3916	19/09/25	15:00:00	25.890					
3917	19/09/25	16:00:00	25.695					
3918	19/09/25	17:00:00	24.968					
3919	19/09/25	18:00:00	24.605					
3920	19/09/25	19:00:00	24.677					
3921	19/09/25	20:00:00	24.460					
3922	19/09/25	21:00:00	24.146					
3923	19/09/25	22:00:00	24.291					
3924	19/09/25	23:00:00	24.412					
3925	20/09/25	00:00:00	24.098					
3926	20/09/25	01:00:00	24.002					
3927	20/09/25	02:00:00	23.665					
3928	20/09/25	03:00:00	23.881					
3929	20/09/25	04:00:00	23.978					
3930	20/09/25	05:00:00	24.074					
3931	20/09/25	06:00:00	24.002					
3932	20/09/25	07:00:00	24.146					
3933	20/09/25	08:00:00	24.460					
3934	20/09/25	09:00:00	24.702					
3935	20/09/25	10:00:00	24.847					
3936	20/09/25	11:00:00	24.919					
3937	20/09/25	12:00:00	25.016					
3938	20/09/25	13:00:00	25.234					
3939	20/09/25	14:00:00	25.404					
3940	20/09/25	15:00:00	25.331					
3941	20/09/25	16:00:00	25.380					
3942	20/09/25	17:00:00	25.404					
3943	20/09/25	18:00:00	25.428					
3944	20/09/25	19:00:00	25.550					
3945	20/09/25	20:00:00	25.453					
3946	20/09/25	21:00:00	25.841					
3947	20/09/25	22:00:00	25.477					
3948	20/09/25	23:00:00	25.307					
3949	21/09/25	00:00:00	25.720					
3950	21/09/25	01:00:00	25.380					
3951	21/09/25	02:00:00	25.234					
3952	21/09/25	03:00:00	25.355					
3953	21/09/25	04:00:00	25.574					
3954	21/09/25	05:00:00	25.695					
3955	21/09/25	06:00:00	25.744					
3956	21/09/25	07:00:00	25.380					
3957	21/09/25	08:00:00	25.647					
3958	21/09/25	09:00:00	25.720					
3959	21/09/25	10:00:00	25.914					
3960	21/09/25	11:00:00	25.939					
3961	21/09/25	12:00:00	25.987					
3962	21/09/25	13:00:00	26.158					
3963	21/09/25	14:00:00	26.280					
3964	21/09/25	15:00:00	26.304					
3965	21/09/25	16:00:00	26.231					
3966	21/09/25	17:00:00	26.207					
3967	21/09/25	18:00:00	26.158					
3968	21/09/25	19:00:00	26.207					
3969	21/09/25	20:00:00	26.182					
3970	21/09/25	21:00:00	26.182					
3971	21/09/25	22:00:00	26.378					
3972	21/09/25	23:00:00	26.304					
3973	22/09/25	00:00:00	26.304					
3974	22/09/25	01:00:00	26.158					
3975	22/09/25	02:00:00	26.256					
3976	22/09/25	03:00:00	26.304					
3977	22/09/25	04:00:00	26.304					
3978	22/09/25	05:00:00	26.109					
3979	22/09/25	06:00:00	26.109					
3980	22/09/25	07:00:00	26.207					
3981	22/09/25	08:00:00	26.207					
3982	22/09/25	09:00:00	26.158					
3983	22/09/25	10:00:00	26.280					
3984	22/09/25	11:00:00	26.256					
3985	22/09/25	12:00:00	26.109					
3986	22/09/25	13:00:00	25.987					
3987	22/09/25	14:00:00	25.866					
3988	22/09/25	15:00:00	25.550					
3989	22/09/25	16:00:00	25.307					
3990	22/09/25	17:00:00	24.726					
3991	22/09/25	18:00:00	24.363					
3992	22/09/25	19:00:00	24.243					
3993	22/09/25	20:00:00	24.339					
3994	22/09/25	21:00:00	24.581					
3995	22/09/25	22:00:00	24.388					
3996	22/09/25	23:00:00	24.050					
3997	23/09/25	00:00:00	23.881					
3998	23/09/25	01:00:00	23.280					
3999	23/09/25	02:00:00	23.040					
4000	23/09/25	03:00:00	22.824					
4001	23/09/25	04:00:00	22.705					
4002	23/09/25	05:00:00	22.968					
4003	23/09/25	06:00:00	22.753					
4004	23/09/25	07:00:00	22.944					
4005	23/09/25	08:00:00	22.776					
4006	23/09/25	09:00:00	23.136					
4007	23/09/25	10:00:00	23.328					
4008	23/09/25	11:00:00	23.737					
4009	23/09/25	12:00:00	23.641					
4010	23/09/25	13:00:00	23.641					
4011	23/09/25	14:00:00	23.376					
4012	23/09/25	15:00:00	23.521					
4013	23/09/25	16:00:00	23.737					
4014	23/09/25	17:00:00	23.400					
4015	23/09/25	18:00:00	23.184					
4016	23/09/25	19:00:00	23.232					
4017	23/09/25	20:00:00	22.968					
4018	23/09/25	21:00:00	22.992					
4019	23/09/25	22:00:00	22.753					
4020	23/09/25	23:00:00	22.824					
4021	24/09/25	00:00:00	22.729					
4022	24/09/25	01:00:00	23.064					
4023	24/09/25	02:00:00	23.112					
4024	24/09/25	03:00:00	23.208					
4025	24/09/25	04:00:00	23.400					
4026	24/09/25	05:00:00	23.497					
4027	24/09/25	06:00:00	23.713					
4028	24/09/25	07:00:00	23.713					
4029	24/09/25	08:00:00	23.593					
4030	24/09/25	09:00:00	22.106					
4031	24/09/25	10:00:00	22.178					
4032	24/09/25	11:00:00	22.058					
4033	24/09/25	12:00:00	22.441					
4034	24/09/25	13:00:00	23.088					
4035	24/09/25	14:00:00	23.545					
4036	24/09/25	15:00:00	22.992					
4037	24/09/25	16:00:00	23.256					
4038	24/09/25	17:00:00	23.497					
4039	24/09/25	18:00:00	23.472					
4040	24/09/25	19:00:00	23.497					
4041	24/09/25	20:00:00	23.857					
4042	24/09/25	21:00:00	23.833					
4043	24/09/25	22:00:00	24.026					
4044	24/09/25	23:00:00	24.146					
4045	25/09/25	00:00:00	24.847					
4046	25/09/25	01:00:00	24.871					
4047	25/09/25	02:00:00	24.847					
4048	25/09/25	03:00:00	24.823					
4049	25/09/25	04:00:00	24.823					
4050	25/09/25	05:00:00	24.677					
4051	25/09/25	06:00:00	24.750					
4052	25/09/25	07:00:00	24.750					
4053	25/09/25	08:00:00	24.798					
4054	25/09/25	09:00:00	24.798					
4055	25/09/25	10:00:00	24.677					
4056	25/09/25	11:00:00	24.726					
4057	25/09/25	12:00:00	24.798					
4058	25/09/25	13:00:00	24.798					
4059	25/09/25	14:00:00	24.774					
4060	25/09/25	15:00:00	24.750					
4061	25/09/25	16:00:00	24.726					
4062	25/09/25	17:00:00	24.605					
4063	25/09/25	18:00:00	24.677					
4064	25/09/25	19:00:00	24.750					
4065	25/09/25	20:00:00	24.798					
4066	25/09/25	21:00:00	24.798					
4067	25/09/25	22:00:00	24.774					
4068	25/09/25	23:00:00	24.847					
4069	26/09/25	00:00:00	24.847					
4070	26/09/25	01:00:00	24.847					
4071	26/09/25	02:00:00	24.847					
4072	26/09/25	03:00:00	24.847					
4073	26/09/25	04:00:00	24.847					
4074	26/09/25	05:00:00	24.798					
4075	26/09/25	06:00:00	24.750					
4076	26/09/25	07:00:00	24.726					
4077	26/09/25	08:00:00	24.726					
4078	26/09/25	09:00:00	24.750					
4079	26/09/25	10:00:00	24.750					
4080	26/09/25	11:00:00	24.750					
4081	26/09/25	12:00:00	24.750					
4082	26/09/25	13:00:00	24.798					
4083	26/09/25	14:00:00	24.798					
4084	26/09/25	15:00:00	24.798					
4085	26/09/25	16:00:00	24.823					
4086	26/09/25	17:00:00	24.823					
4087	26/09/25	18:00:00	24.823					
4088	26/09/25	19:00:00	24.798					
4089	26/09/25	20:00:00	24.774					
4090	26/09/25	21:00:00	24.774					
4091	26/09/25	22:00:00	24.823					
4092	26/09/25	23:00:00	24.823					
4093	27/09/25	00:00:00	24.871					
4094	27/09/25	01:00:00	24.895					
4095	27/09/25	02:00:00	24.895					
4096	27/09/25	03:00:00	24.895					
4097	27/09/25	04:00:00	24.895					
4098	27/09/25	05:00:00	24.871					
4099	27/09/25	06:00:00	24.895					
4100	27/09/25	07:00:00	24.895					
4101	27/09/25	08:00:00	24.871					
4102	27/09/25	09:00:00	24.895					
4103	27/09/25	10:00:00	24.919					
4104	27/09/25	11:00:00	24.919					
4105	27/09/25	12:00:00	24.919					
4106	27/09/25	13:00:00	24.919					
4107	27/09/25	14:00:00	24.968					
4108	27/09/25	15:00:00	24.992					
4109	27/09/25	16:00:00	24.992					
4110	27/09/25	17:00:00	24.992					
4111	27/09/25	18:00:00	24.944					
4112	27/09/25	19:00:00	24.919					
4113	27/09/25	20:00:00	24.919					
4114	27/09/25	21:00:00	24.895					
4115	27/09/25	22:00:00	24.919					
4116	27/09/25	23:00:00	24.919					
4117	28/09/25	00:00:00	24.944					
4118	28/09/25	01:00:00	24.944					
4119	28/09/25	02:00:00	24.944					
4120	28/09/25	03:00:00	24.944					
4121	28/09/25	04:00:00	24.944					
4122	28/09/25	05:00:00	24.944					
4123	28/09/25	06:00:00	24.944					
4124	28/09/25	07:00:00	24.944					
4125	28/09/25	08:00:00	24.944					
4126	28/09/25	09:00:00	24.968					
4127	28/09/25	10:00:00	24.968					
4128	28/09/25	11:00:00	24.992					
4129	28/09/25	12:00:00	24.968					
4130	28/09/25	13:00:00	24.992					
4131	28/09/25	14:00:00	24.992					
4132	28/09/25	15:00:00	25.016					
4133	28/09/25	16:00:00	24.992					
4134	28/09/25	17:00:00	25.016					
4135	28/09/25	18:00:00	24.992					
4136	28/09/25	19:00:00	24.944					
4137	28/09/25	20:00:00	24.944					
4138	28/09/25	21:00:00	24.944					
4139	28/09/25	22:00:00	24.944					
4140	28/09/25	23:00:00	24.944					
4141	29/09/25	00:00:00	24.944					
4142	29/09/25	01:00:00	24.944					
4143	29/09/25	02:00:00	24.944					
4144	29/09/25	03:00:00	24.944					
4145	29/09/25	04:00:00	25.040					
4146	29/09/25	05:00:00	24.992					
4147	29/09/25	06:00:00	24.798					
4148	29/09/25	07:00:00	24.605					
4149	29/09/25	08:00:00	23.978					
4150	29/09/25	09:00:00	23.954					
4151	29/09/25	10:00:00	23.232					
4152	29/09/25	11:00:00	24.436					
4153	29/09/25	12:00:00	24.798					
4154	29/09/25	13:00:00	24.847					
4155	29/09/25	14:00:00	24.871					
4156	29/09/25	15:00:00	24.944					
4157	29/09/25	16:00:00	24.823					
4158	29/09/25	17:00:00	25.016					
4159	29/09/25	18:00:00	25.137					
4160	29/09/25	19:00:00	25.137					
4161	29/09/25	20:00:00	25.040					
4162	29/09/25	21:00:00	24.944					
4163	29/09/25	22:00:00	24.895					
4164	29/09/25	23:00:00	24.847					
4165	30/09/25	00:00:00	24.460					
4166	30/09/25	01:00:00	23.809					
4167	30/09/25	02:00:00	23.400					
4168	30/09/25	03:00:00	23.088					
4169	30/09/25	04:00:00	23.136					
4170	30/09/25	05:00:00	23.497					
4171	30/09/25	06:00:00	23.761					
4172	30/09/25	07:00:00	23.930					
4173	30/09/25	08:00:00	24.363					
4174	30/09/25	09:00:00	24.823					
4175	30/09/25	10:00:00	24.895					
4176	30/09/25	11:00:00	24.919					
4177	30/09/25	12:00:00	24.436					
4178	30/09/25	13:00:00	24.968					
4179	30/09/25	14:00:00	24.992					
4180	30/09/25	15:00:00	24.460					
4181	30/09/25	16:00:00	24.339					
4182	30/09/25	17:00:00	23.689					
4183	30/09/25	18:00:00	23.304					
4184	30/09/25	19:00:00	23.040					
4185	30/09/25	20:00:00	22.992					
4186	30/09/25	21:00:00	22.944					
4187	30/09/25	22:00:00	22.944					
4188	30/09/25	23:00:00	22.992					
4189	01/10/25	00:00:00	23.737					
4190	01/10/25	01:00:00	22.753					
4191	01/10/25	02:00:00	22.968					
4192	01/10/25	03:00:00	22.537					
4193	01/10/25	04:00:00	22.609					
4194	01/10/25	05:00:00	22.633					
4195	01/10/25	06:00:00	22.561					
4196	01/10/25	07:00:00	22.609					
4197	01/10/25	08:00:00	22.705					
4198	01/10/25	09:00:00	22.872					
4199	01/10/25	10:00:00	22.872					
4200	01/10/25	11:00:00	23.016					
4201	01/10/25	12:00:00	22.729					
4202	01/10/25	13:00:00	22.585					
4203	01/10/25	14:00:00	22.154					
4204	01/10/25	15:00:00	22.657					
4205	01/10/25	16:00:00	22.681					
4206	01/10/25	17:00:00	22.681					
4207	01/10/25	18:00:00	22.417					
4208	01/10/25	19:00:00	22.561					
4209	01/10/25	20:00:00	23.448					
4210	01/10/25	21:00:00	24.339					
4211	01/10/25	22:00:00	24.219					
4212	01/10/25	23:00:00	24.363					
4213	02/10/25	00:00:00	24.291					
4214	02/10/25	01:00:00	24.339					
4215	02/10/25	02:00:00	24.146					
4216	02/10/25	03:00:00	24.243					
4217	02/10/25	04:00:00	23.545					
4218	02/10/25	05:00:00	23.521					
4219	02/10/25	06:00:00	22.968					
4220	02/10/25	07:00:00	22.896					
4221	02/10/25	08:00:00	22.681					
4222	02/10/25	09:00:00	22.633					
4223	02/10/25	10:00:00	22.776					
4224	02/10/25	11:00:00	23.304					
4225	02/10/25	12:00:00	24.146					
4226	02/10/25	13:00:00	24.219					
4227	02/10/25	14:00:00	24.243					
4228	02/10/25	15:00:00	24.267					
4229	02/10/25	16:00:00	24.195					
4230	02/10/25	17:00:00	24.219					
4231	02/10/25	18:00:00	24.219					
4232	02/10/25	19:00:00	24.219					
4233	02/10/25	20:00:00	24.219					
4234	02/10/25	21:00:00	24.219					
4235	02/10/25	22:00:00	24.219					
4236	02/10/25	23:00:00	24.243					
4237	03/10/25	00:00:00	24.243					
4238	03/10/25	01:00:00	24.243					
4239	03/10/25	02:00:00	24.243					
4240	03/10/25	03:00:00	24.291					
4241	03/10/25	04:00:00	24.315					
4242	03/10/25	05:00:00	24.315					
4243	03/10/25	06:00:00	24.315					
4244	03/10/25	07:00:00	24.315					
4245	03/10/25	08:00:00	24.315					
4246	03/10/25	09:00:00	24.315					
4247	03/10/25	10:00:00	24.315					
4248	03/10/25	11:00:00	24.315					
4249	03/10/25	12:00:00	24.315					
4250	03/10/25	13:00:00	24.291					
4251	03/10/25	14:00:00	24.339					
4252	03/10/25	15:00:00	24.339					
4253	03/10/25	16:00:00	24.339					
4254	03/10/25	17:00:00	24.291					
4255	03/10/25	18:00:00	24.243					
4256	03/10/25	19:00:00	24.219					
4257	03/10/25	20:00:00	24.219					
4258	03/10/25	21:00:00	24.267					
4259	03/10/25	22:00:00	24.171					
4260	03/10/25	23:00:00	24.195					
4261	04/10/25	00:00:00	24.195					
4262	04/10/25	01:00:00	24.195					
4263	04/10/25	02:00:00	24.219					
4264	04/10/25	03:00:00	24.219					
4265	04/10/25	04:00:00	24.219					
4266	04/10/25	05:00:00	24.219					
4267	04/10/25	06:00:00	24.219					
4268	04/10/25	07:00:00	24.219					
4269	04/10/25	08:00:00	24.243					
4270	04/10/25	09:00:00	24.267					
4271	04/10/25	10:00:00	24.243					
4272	04/10/25	11:00:00	24.267					
4273	04/10/25	12:00:00	24.243					
4274	04/10/25	13:00:00	24.315					
4275	04/10/25	14:00:00	24.315					
4276	04/10/25	15:00:00	24.363					
4277	04/10/25	16:00:00	24.460					
4278	04/10/25	17:00:00	24.508					
4279	04/10/25	18:00:00	24.532					
4280	04/10/25	19:00:00	24.581					
4281	04/10/25	20:00:00	24.605					
4282	04/10/25	21:00:00	24.605					
4283	04/10/25	22:00:00	24.653					
4284	04/10/25	23:00:00	24.653					
4285	05/10/25	00:00:00	24.653					
4286	05/10/25	01:00:00	24.629					
4287	05/10/25	02:00:00	24.629					
4288	05/10/25	03:00:00	24.629					
4289	05/10/25	04:00:00	24.629					
4290	05/10/25	05:00:00	24.557					
4291	05/10/25	06:00:00	24.581					
4292	05/10/25	07:00:00	24.532					
4293	05/10/25	08:00:00	24.315					
4294	05/10/25	09:00:00	24.002					
4295	05/10/25	10:00:00	23.713					
4296	05/10/25	11:00:00	23.400					
4297	05/10/25	12:00:00	23.112					
4298	05/10/25	13:00:00	23.304					
4299	05/10/25	14:00:00	23.448					
4300	05/10/25	15:00:00	23.545					
4301	05/10/25	16:00:00	23.737					
4302	05/10/25	17:00:00	23.785					
4303	05/10/25	18:00:00	23.689					
4304	05/10/25	19:00:00	23.400					
4305	05/10/25	20:00:00	23.160					
4306	05/10/25	21:00:00	22.920					
4307	05/10/25	22:00:00	22.681					
4308	05/10/25	23:00:00	22.393					
4309	06/10/25	00:00:00	21.628					
4310	06/10/25	01:00:00	21.079					
4311	06/10/25	02:00:00	20.984					
4312	06/10/25	03:00:00	21.079					
4313	06/10/25	04:00:00	20.531					
4314	06/10/25	05:00:00	20.984					
4315	06/10/25	06:00:00	21.294					
4316	06/10/25	07:00:00	21.318					
4317	06/10/25	08:00:00	21.987					
4318	06/10/25	09:00:00	21.103					
4319	06/10/25	10:00:00	21.987					
4320	06/10/25	11:00:00	22.441					
4321	06/10/25	12:00:00	22.226					
4322	06/10/25	13:00:00	22.537					
4323	06/10/25	14:00:00	22.609					
4324	06/10/25	15:00:00	22.178					
4325	06/10/25	16:00:00	21.485					
4326	06/10/25	17:00:00	21.676					
4327	06/10/25	18:00:00	21.676					
4328	06/10/25	19:00:00	22.130					
4329	06/10/25	20:00:00	22.824					
4330	06/10/25	21:00:00	22.609					
4331	06/10/25	22:00:00	21.294					
4332	06/10/25	23:00:00	21.987					
4333	07/10/25	00:00:00	22.226					
4334	07/10/25	01:00:00	22.369					
4335	07/10/25	02:00:00	22.968					
4336	07/10/25	03:00:00	22.896					
4337	07/10/25	04:00:00	22.633					
4338	07/10/25	05:00:00	22.992					
4339	07/10/25	06:00:00	21.843					
4340	07/10/25	07:00:00	21.772					
4341	07/10/25	08:00:00	22.106					
4342	07/10/25	09:00:00	23.136					
4343	07/10/25	10:00:00	23.304					
4344	07/10/25	11:00:00	23.304					
4345	07/10/25	12:00:00	23.280					
4346	07/10/25	13:00:00	23.280					
4347	07/10/25	14:00:00	23.328					
4348	07/10/25	15:00:00	23.352					
4349	07/10/25	16:00:00	23.376					
4350	07/10/25	17:00:00	23.256					
4351	07/10/25	18:00:00	23.256					
4352	07/10/25	19:00:00	23.256					
4353	07/10/25	20:00:00	22.944					
4354	07/10/25	21:00:00	23.040					
4355	07/10/25	22:00:00	22.968					
4356	07/10/25	23:00:00	23.160					
4357	08/10/25	00:00:00	23.208					
4358	08/10/25	01:00:00	23.232					
4359	08/10/25	02:00:00	23.280					
4360	08/10/25	03:00:00	23.328					
4361	08/10/25	04:00:00	23.328					
4362	08/10/25	05:00:00	23.352					
4363	08/10/25	06:00:00	23.376					
4364	08/10/25	07:00:00	22.633					
4365	08/10/25	08:00:00	21.915					
4366	08/10/25	09:00:00	23.376					
4367	08/10/25	10:00:00	23.448					
4368	08/10/25	11:00:00	23.497					
4369	08/10/25	12:00:00	23.521					
4370	08/10/25	13:00:00	23.545					
4371	08/10/25	14:00:00	23.521					
4372	08/10/25	15:00:00	23.497					
4373	08/10/25	16:00:00	23.424					
4374	08/10/25	17:00:00	23.448					
4375	08/10/25	18:00:00	23.424					
4376	08/10/25	19:00:00	23.424					
4377	08/10/25	20:00:00	23.424					
4378	08/10/25	21:00:00	23.424					
4379	08/10/25	22:00:00	23.424					
4380	08/10/25	23:00:00	23.424					
4381	09/10/25	00:00:00	23.424					
4382	09/10/25	01:00:00	23.424					
4383	09/10/25	02:00:00	23.448					
4384	09/10/25	03:00:00	23.448					
4385	09/10/25	04:00:00	23.448					
4386	09/10/25	05:00:00	23.448					
4387	09/10/25	06:00:00	23.424					
4388	09/10/25	07:00:00	23.424					
4389	09/10/25	08:00:00	23.304					
4390	09/10/25	09:00:00	23.424					
4391	09/10/25	10:00:00	23.424					
4392	09/10/25	11:00:00	23.448					
4393	09/10/25	12:00:00	23.472					
4394	09/10/25	13:00:00	23.497					
4395	09/10/25	14:00:00	23.521					
4396	09/10/25	15:00:00	23.545					
4397	09/10/25	16:00:00	23.521					
4398	09/10/25	17:00:00	23.521					
4399	09/10/25	18:00:00	23.497					
4400	09/10/25	19:00:00	23.497					
4401	09/10/25	20:00:00	23.521					
4402	09/10/25	21:00:00	23.497					
4403	09/10/25	22:00:00	23.521					
4404	09/10/25	23:00:00	23.521					
4405	10/10/25	00:00:00	23.497					
4406	10/10/25	01:00:00	23.497					
4407	10/10/25	02:00:00	23.497					
4408	10/10/25	03:00:00	23.497					
4409	10/10/25	04:00:00	23.448					
4410	10/10/25	05:00:00	23.448					
4411	10/10/25	06:00:00	23.448					
4412	10/10/25	07:00:00	23.400					
4413	10/10/25	08:00:00	23.352					
4414	10/10/25	09:00:00	23.376					
4415	10/10/25	10:00:00	23.376					
4416	10/10/25	11:00:00	23.352					
4417	10/10/25	12:00:00	23.376					
4418	10/10/25	13:00:00	23.376					
4419	10/10/25	14:00:00	23.400					
4420	10/10/25	15:00:00	23.400					
4421	10/10/25	16:00:00	23.400					
4422	10/10/25	17:00:00	23.352					
4423	10/10/25	18:00:00	23.376					
4424	10/10/25	19:00:00	23.400					
4425	10/10/25	20:00:00	23.376					
4426	10/10/25	21:00:00	23.400					
4427	10/10/25	22:00:00	23.256					
4428	10/10/25	23:00:00	22.896					
4429	11/10/25	00:00:00	22.920					
4430	11/10/25	01:00:00	22.465					
4431	11/10/25	02:00:00	22.393					
4432	11/10/25	03:00:00	21.891					
4433	11/10/25	04:00:00	21.987					
4434	11/10/25	05:00:00	22.513					
4435	11/10/25	06:00:00	22.681					
4436	11/10/25	07:00:00	22.705					
4437	11/10/25	08:00:00	22.609					
4438	11/10/25	09:00:00	22.609					
4439	11/10/25	10:00:00	22.441					
4440	11/10/25	11:00:00	22.800					
4441	11/10/25	12:00:00	22.585					
4442	11/10/25	13:00:00	23.088					
4443	11/10/25	14:00:00	23.160					
4444	11/10/25	15:00:00	23.136					
4445	11/10/25	16:00:00	23.088					
4446	11/10/25	17:00:00	23.184					
4447	11/10/25	18:00:00	23.232					
4448	11/10/25	19:00:00	23.256					
4449	11/10/25	20:00:00	23.280					
4450	11/10/25	21:00:00	23.256					
4451	11/10/25	22:00:00	23.256					
4452	11/10/25	23:00:00	23.256					
4453	12/10/25	00:00:00	23.256					
4454	12/10/25	01:00:00	23.256					
4455	12/10/25	02:00:00	23.256					
4456	12/10/25	03:00:00	23.256					
4457	12/10/25	04:00:00	23.256					
4458	12/10/25	05:00:00	23.280					
4459	12/10/25	06:00:00	23.256					
4460	12/10/25	07:00:00	23.256					
4461	12/10/25	08:00:00	23.232					
4462	12/10/25	09:00:00	23.208					
4463	12/10/25	10:00:00	23.184					
4464	12/10/25	11:00:00	23.232					
4465	12/10/25	12:00:00	23.208					
4466	12/10/25	13:00:00	23.232					
4467	12/10/25	14:00:00	23.208					
4468	12/10/25	15:00:00	23.256					
4469	12/10/25	16:00:00	23.208					
4470	12/10/25	17:00:00	23.160					
4471	12/10/25	18:00:00	23.184					
4472	12/10/25	19:00:00	23.184					
4473	12/10/25	20:00:00	23.208					
4474	12/10/25	21:00:00	23.208					
4475	12/10/25	22:00:00	23.184					
4476	12/10/25	23:00:00	23.208					
4477	13/10/25	00:00:00	23.208					
4478	13/10/25	01:00:00	23.232					
