"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 21550724, SEN S/N: 21550724)"	"Acoplador separado (LGR S/N: 21550724, SEN S/N: 21550724)"	"Acoplador adjunto (LGR S/N: 21550724, SEN S/N: 21550724)"	"Host conectado (LGR S/N: 21550724, SEN S/N: 21550724)"	"Parado (LGR S/N: 21550724, SEN S/N: 21550724)"	"Final de archivo (LGR S/N: 21550724, SEN S/N: 21550724)"
132	12/09/25	04:30:00	15.485					
133	12/09/25	05:00:00	15.342					
134	12/09/25	05:30:00	15.199					
135	12/09/25	06:00:00	15.103					
136	12/09/25	06:30:00	14.864					
137	12/09/25	07:00:00	14.888					
138	12/09/25	07:30:00	14.912					
139	12/09/25	08:00:00	15.008					
140	12/09/25	08:30:00	15.103					
141	12/09/25	09:00:00	15.366					
142	12/09/25	09:30:00	15.605					
143	12/09/25	10:00:00	15.557					
144	12/09/25	10:30:00	15.557					
145	12/09/25	11:00:00	15.461					
146	12/09/25	11:30:00	15.414					
147	12/09/25	12:00:00	15.318					
148	12/09/25	12:30:00	15.270					
149	12/09/25	13:00:00	15.294					
150	12/09/25	13:30:00	15.390					
151	12/09/25	14:00:00	15.270					
152	12/09/25	14:30:00	15.223					
153	12/09/25	15:00:00	15.127					
154	12/09/25	15:30:00	14.912					
155	12/09/25	16:00:00	14.864					
156	12/09/25	16:30:00	15.031					
157	12/09/25	17:00:00	14.984					
158	12/09/25	17:30:00	15.079					
159	12/09/25	18:00:00	15.008					
160	12/09/25	18:30:00	15.031					
161	12/09/25	19:00:00	15.103					
162	12/09/25	19:30:00	15.151					
163	12/09/25	20:00:00	15.199					
164	12/09/25	20:30:00	15.079					
165	12/09/25	21:00:00	15.031					
166	12/09/25	21:30:00	15.127					
167	12/09/25	22:00:00	15.438					
168	12/09/25	22:30:00	15.438					
169	12/09/25	23:00:00	15.461					
170	12/09/25	23:30:00	15.223					
171	13/09/25	00:00:00	15.318					
172	13/09/25	00:30:00	15.461					
173	13/09/25	01:00:00	15.557					
174	13/09/25	01:30:00	15.557					
175	13/09/25	02:00:00	15.270					
176	13/09/25	02:30:00	15.676					
177	13/09/25	03:00:00	15.366					
178	13/09/25	03:30:00	15.605					
179	13/09/25	04:00:00	15.175					
180	13/09/25	04:30:00	15.008					
181	13/09/25	05:00:00	14.984					
182	13/09/25	05:30:00	15.342					
183	13/09/25	06:00:00	15.461					
184	13/09/25	06:30:00	15.294					
185	13/09/25	07:00:00	15.390					
186	13/09/25	07:30:00	15.390					
187	13/09/25	08:00:00	15.342					
188	13/09/25	08:30:00	15.342					
189	13/09/25	09:00:00	15.270					
190	13/09/25	09:30:00	15.223					
191	13/09/25	10:00:00	15.390					
192	13/09/25	10:30:00	15.605					
193	13/09/25	11:00:00	15.485					
194	13/09/25	11:30:00	15.485					
195	13/09/25	12:00:00	15.509					
196	13/09/25	12:30:00	15.533					
197	13/09/25	13:00:00	15.509					
198	13/09/25	13:30:00	15.509					
199	13/09/25	14:00:00	15.581					
200	13/09/25	14:30:00	15.318					
201	13/09/25	15:00:00	15.461					
202	13/09/25	15:30:00	15.557					
203	13/09/25	16:00:00	15.557					
204	13/09/25	16:30:00	15.533					
205	13/09/25	17:00:00	15.485					
206	13/09/25	17:30:00	15.461					
207	13/09/25	18:00:00	15.485					
208	13/09/25	18:30:00	15.438					
209	13/09/25	19:00:00	15.461					
210	13/09/25	19:30:00	15.533					
211	13/09/25	20:00:00	16.082					
212	13/09/25	20:30:00	16.344					
213	13/09/25	21:00:00	15.700					
214	13/09/25	21:30:00	15.819					
215	13/09/25	22:00:00	15.724					
216	13/09/25	22:30:00	15.748					
217	13/09/25	23:00:00	15.724					
218	13/09/25	23:30:00	15.986					
219	14/09/25	00:00:00	15.915					
220	14/09/25	00:30:00	15.867					
221	14/09/25	01:00:00	15.963					
222	14/09/25	01:30:00	15.867					
223	14/09/25	02:00:00	15.819					
224	14/09/25	02:30:00	15.533					
225	14/09/25	03:00:00	15.676					
226	14/09/25	03:30:00	15.629					
227	14/09/25	04:00:00	15.485					
228	14/09/25	04:30:00	15.509					
229	14/09/25	05:00:00	15.605					
230	14/09/25	05:30:00	15.986					
231	14/09/25	06:00:00	16.082					
232	14/09/25	06:30:00	16.010					
233	14/09/25	07:00:00	15.819					
234	14/09/25	07:30:00	15.772					
235	14/09/25	08:00:00	15.796					
236	14/09/25	08:30:00	16.106					
237	14/09/25	09:00:00	16.272					
238	14/09/25	09:30:00	16.225					
239	14/09/25	10:00:00	16.129					
240	14/09/25	10:30:00	15.963					
241	14/09/25	11:00:00	16.010					
242	14/09/25	11:30:00	16.034					
243	14/09/25	12:00:00	15.867					
244	14/09/25	12:30:00	16.153					
245	14/09/25	13:00:00	16.344					
246	14/09/25	13:30:00	16.344					
247	14/09/25	14:00:00	16.129					
248	14/09/25	14:30:00	15.843					
249	14/09/25	15:00:00	16.129					
250	14/09/25	15:30:00	16.225					
251	14/09/25	16:00:00	15.843					
252	14/09/25	16:30:00	16.677					
253	14/09/25	17:00:00	16.677					
254	14/09/25	17:30:00	16.749					
255	14/09/25	18:00:00	16.582					
256	14/09/25	18:30:00	16.320					
257	14/09/25	19:00:00	16.201					
258	14/09/25	19:30:00	16.153					
259	14/09/25	20:00:00	16.129					
260	14/09/25	20:30:00	16.082					
261	14/09/25	21:00:00	16.153					
262	14/09/25	21:30:00	16.153					
263	14/09/25	22:00:00	16.082					
264	14/09/25	22:30:00	16.010					
265	14/09/25	23:00:00	15.915					
266	14/09/25	23:30:00	15.819					
267	15/09/25	00:00:00	15.915					
268	15/09/25	00:30:00	16.082					
269	15/09/25	01:00:00	15.891					
270	15/09/25	01:30:00	15.843					
271	15/09/25	02:00:00	15.867					
272	15/09/25	02:30:00	15.485					
273	15/09/25	03:00:00	15.461					
274	15/09/25	03:30:00	15.963					
275	15/09/25	04:00:00	15.963					
276	15/09/25	04:30:00	15.963					
277	15/09/25	05:00:00	15.581					
278	15/09/25	05:30:00	15.509					
279	15/09/25	06:00:00	15.629					
280	15/09/25	06:30:00	15.533					
281	15/09/25	07:00:00	15.485					
282	15/09/25	07:30:00	15.533					
283	15/09/25	08:00:00	15.867					
284	15/09/25	08:30:00	16.106					
285	15/09/25	09:00:00	15.700					
286	15/09/25	09:30:00	15.533					
287	15/09/25	10:00:00	15.700					
288	15/09/25	10:30:00	15.915					
289	15/09/25	11:00:00	16.225					
290	15/09/25	11:30:00	16.201					
291	15/09/25	12:00:00	16.296					
292	15/09/25	12:30:00	16.320					
293	15/09/25	13:00:00	16.320					
294	15/09/25	13:30:00	16.010					
295	15/09/25	14:00:00	16.106					
296	15/09/25	14:30:00	16.106					
297	15/09/25	15:00:00	16.106					
298	15/09/25	15:30:00	15.986					
299	15/09/25	16:00:00	15.939					
300	15/09/25	16:30:00	15.963					
301	15/09/25	17:00:00	15.915					
302	15/09/25	17:30:00	15.963					
303	15/09/25	18:00:00	15.939					
304	15/09/25	18:30:00	15.939					
305	15/09/25	19:00:00	15.963					
306	15/09/25	19:30:00	16.034					
307	15/09/25	20:00:00	16.058					
308	15/09/25	20:30:00	15.867					
309	15/09/25	21:00:00	15.700					
310	15/09/25	21:30:00	16.010					
311	15/09/25	22:00:00	16.106					
312	15/09/25	22:30:00	16.129					
313	15/09/25	23:00:00	16.415					
314	15/09/25	23:30:00	16.630					
315	16/09/25	00:00:00	16.677					
316	16/09/25	00:30:00	16.677					
317	16/09/25	01:00:00	16.963					
318	16/09/25	01:30:00	17.058					
319	16/09/25	02:00:00	16.987					
320	16/09/25	02:30:00	17.034					
321	16/09/25	03:00:00	17.106					
322	16/09/25	03:30:00	16.939					
323	16/09/25	04:00:00	16.725					
324	16/09/25	04:30:00	16.606					
325	16/09/25	05:00:00	16.606					
326	16/09/25	05:30:00	16.654					
327	16/09/25	06:00:00	16.654					
328	16/09/25	06:30:00	16.796					
329	16/09/25	07:00:00	16.725					
330	16/09/25	07:30:00	16.725					
331	16/09/25	08:00:00	16.749					
332	16/09/25	08:30:00	16.820					
333	16/09/25	09:00:00	17.153					
334	16/09/25	09:30:00	17.011					
335	16/09/25	10:00:00	16.892					
336	16/09/25	10:30:00	16.463					
337	16/09/25	11:00:00	16.249					
338	16/09/25	11:30:00	16.106					
339	16/09/25	12:00:00	16.106					
340	16/09/25	12:30:00	16.129					
341	16/09/25	13:00:00	16.177					
342	16/09/25	13:30:00	16.320					
343	16/09/25	14:00:00	16.439					
344	16/09/25	14:30:00	16.392					
345	16/09/25	15:00:00	16.654					
346	16/09/25	15:30:00	16.677					
347	16/09/25	16:00:00	16.630					
348	16/09/25	16:30:00	16.630					
349	16/09/25	17:00:00	16.725					
350	16/09/25	17:30:00	16.892					
351	16/09/25	18:00:00	16.773					
352	16/09/25	18:30:00	16.820					
353	16/09/25	19:00:00	16.892					
354	16/09/25	19:30:00	16.987					
355	16/09/25	20:00:00	16.963					
356	16/09/25	20:30:00	17.058					
357	16/09/25	21:00:00	17.106					
358	16/09/25	21:30:00	17.177					
359	16/09/25	22:00:00	17.272					
360	16/09/25	22:30:00	17.344					
361	16/09/25	23:00:00	17.391					
362	16/09/25	23:30:00	17.391					
363	17/09/25	00:00:00	17.344					
364	17/09/25	00:30:00	16.939					
365	17/09/25	01:00:00	16.677					
366	17/09/25	01:30:00	16.439					
367	17/09/25	02:00:00	16.368					
368	17/09/25	02:30:00	16.392					
369	17/09/25	03:00:00	16.439					
370	17/09/25	03:30:00	16.368					
371	17/09/25	04:00:00	16.392					
372	17/09/25	04:30:00	16.177					
373	17/09/25	05:00:00	16.129					
374	17/09/25	05:30:00	16.225					
375	17/09/25	06:00:00	16.296					
376	17/09/25	06:30:00	16.249					
377	17/09/25	07:00:00	16.153					
378	17/09/25	07:30:00	16.249					
379	17/09/25	08:00:00	16.225					
380	17/09/25	08:30:00	16.392					
381	17/09/25	09:00:00	16.487					
382	17/09/25	09:30:00	16.106					
383	17/09/25	10:00:00	15.986					
384	17/09/25	10:30:00	16.177					
385	17/09/25	11:00:00	16.344					
386	17/09/25	11:30:00	16.487					
387	17/09/25	12:00:00	16.701					
388	17/09/25	12:30:00	16.225					
389	17/09/25	13:00:00	16.296					
390	17/09/25	13:30:00	16.558					
391	17/09/25	14:00:00	16.296					
392	17/09/25	14:30:00	16.272					
393	17/09/25	15:00:00	16.773					
394	17/09/25	15:30:00	16.892					
395	17/09/25	16:00:00	16.773					
396	17/09/25	16:30:00	16.415					
397	17/09/25	17:00:00	16.915					
398	17/09/25	17:30:00	16.939					
399	17/09/25	18:00:00	16.915					
400	17/09/25	18:30:00	16.939					
401	17/09/25	19:00:00	16.630					
402	17/09/25	19:30:00	16.249					
403	17/09/25	20:00:00	16.177					
404	17/09/25	20:30:00	16.344					
405	17/09/25	21:00:00	16.392					
406	17/09/25	21:30:00	16.368					
407	17/09/25	22:00:00	16.392					
408	17/09/25	22:30:00	16.511					
409	17/09/25	23:00:00	16.368					
410	17/09/25	23:30:00	16.320					
411	18/09/25	00:00:00	16.058					
412	18/09/25	00:30:00	16.511					
413	18/09/25	01:00:00	16.368					
414	18/09/25	01:30:00	16.225					
415	18/09/25	02:00:00	16.320					
416	18/09/25	02:30:00	16.534					
417	18/09/25	03:00:00	16.201					
418	18/09/25	03:30:00	16.249					
419	18/09/25	04:00:00	16.701					
420	18/09/25	04:30:00	16.487					
421	18/09/25	05:00:00	16.415					
422	18/09/25	05:30:00	16.344					
423	18/09/25	06:00:00	16.368					
424	18/09/25	06:30:00	16.701					
425	18/09/25	07:00:00	16.439					
426	18/09/25	07:30:00	16.487					
427	18/09/25	08:00:00	16.511					
428	18/09/25	08:30:00	16.582					
429	18/09/25	09:00:00	16.868					
430	18/09/25	09:30:00	17.034					
431	18/09/25	10:00:00	17.082					
432	18/09/25	10:30:00	16.392					
433	18/09/25	11:00:00	16.439					
434	18/09/25	11:30:00	17.177					
435	18/09/25	12:00:00	17.106					
436	18/09/25	12:30:00	17.629					
437	18/09/25	13:00:00	17.558					
438	18/09/25	13:30:00	17.748					
439	18/09/25	14:00:00	17.819					
440	18/09/25	14:30:00	17.724					
441	18/09/25	15:00:00	17.962					
442	18/09/25	15:30:00	17.534					
443	18/09/25	16:00:00	17.486					
444	18/09/25	16:30:00	17.486					
445	18/09/25	17:00:00	17.534					
446	18/09/25	17:30:00	17.463					
447	18/09/25	18:00:00	17.843					
448	18/09/25	18:30:00	18.295					
449	18/09/25	19:00:00	18.699					
450	18/09/25	19:30:00	18.580					
451	18/09/25	20:00:00	18.224					
452	18/09/25	20:30:00	18.271					
453	18/09/25	21:00:00	18.699					
454	18/09/25	21:30:00	18.319					
455	18/09/25	22:00:00	18.129					
456	18/09/25	22:30:00	18.176					
457	18/09/25	23:00:00	18.771					
458	18/09/25	23:30:00	18.533					
459	19/09/25	00:00:00	18.557					
460	19/09/25	00:30:00	18.390					
461	19/09/25	01:00:00	18.129					
462	19/09/25	01:30:00	17.938					
463	19/09/25	02:00:00	17.986					
464	19/09/25	02:30:00	18.200					
465	19/09/25	03:00:00	18.961					
466	19/09/25	03:30:00	18.604					
467	19/09/25	04:00:00	18.723					
468	19/09/25	04:30:00	18.842					
469	19/09/25	05:00:00	18.913					
470	19/09/25	05:30:00	19.008					
471	19/09/25	06:00:00	19.080					
472	19/09/25	06:30:00	19.389					
473	19/09/25	07:00:00	19.318					
474	19/09/25	07:30:00	19.008					
475	19/09/25	08:00:00	18.771					
476	19/09/25	08:30:00	18.747					
477	19/09/25	09:00:00	18.771					
478	19/09/25	09:30:00	18.913					
479	19/09/25	10:00:00	19.484					
480	19/09/25	10:30:00	19.603					
481	19/09/25	11:00:00	19.674					
482	19/09/25	11:30:00	19.984					
483	19/09/25	12:00:00	20.007					
484	19/09/25	12:30:00	19.888					
485	19/09/25	13:00:00	19.817					
486	19/09/25	13:30:00	19.746					
487	19/09/25	14:00:00	19.579					
488	19/09/25	14:30:00	19.770					
489	19/09/25	15:00:00	19.817					
490	19/09/25	15:30:00	19.722					
491	19/09/25	16:00:00	19.698					
492	19/09/25	16:30:00	19.793					
493	19/09/25	17:00:00	19.817					
494	19/09/25	17:30:00	19.841					
495	19/09/25	18:00:00	19.698					
496	19/09/25	18:30:00	19.579					
497	19/09/25	19:00:00	19.508					
498	19/09/25	19:30:00	19.508					
499	19/09/25	20:00:00	19.603					
500	19/09/25	20:30:00	19.746					
501	19/09/25	21:00:00	19.793					
502	19/09/25	21:30:00	19.960					
503	19/09/25	22:00:00	19.793					
504	19/09/25	22:30:00	18.580					
505	19/09/25	23:00:00	19.270					
506	19/09/25	23:30:00	19.484					
507	20/09/25	00:00:00	19.651					
508	20/09/25	00:30:00	19.698					
509	20/09/25	01:00:00	19.912					
510	20/09/25	01:30:00	19.912					
511	20/09/25	02:00:00	19.603					
512	20/09/25	02:30:00	19.436					
513	20/09/25	03:00:00	19.627					
514	20/09/25	03:30:00	19.603					
515	20/09/25	04:00:00	19.817					
516	20/09/25	04:30:00	20.103					
517	20/09/25	05:00:00	20.126					
518	20/09/25	05:30:00	20.246					
519	20/09/25	06:00:00	20.341					
520	20/09/25	06:30:00	20.079					
521	20/09/25	07:00:00	19.674					
522	20/09/25	07:30:00	19.627					
523	20/09/25	08:00:00	19.722					
524	20/09/25	08:30:00	19.936					
525	20/09/25	09:00:00	20.103					
526	20/09/25	09:30:00	19.936					
527	20/09/25	10:00:00	19.936					
528	20/09/25	10:30:00	20.007					
529	20/09/25	11:00:00	19.674					
530	20/09/25	11:30:00	19.579					
531	20/09/25	12:00:00	19.698					
532	20/09/25	12:30:00	19.199					
533	20/09/25	13:00:00	18.675					
534	20/09/25	13:30:00	18.533					
535	20/09/25	14:00:00	18.390					
536	20/09/25	14:30:00	18.319					
537	20/09/25	15:00:00	18.652					
538	20/09/25	15:30:00	19.175					
539	20/09/25	16:00:00	19.603					
540	20/09/25	16:30:00	18.319					
541	20/09/25	17:00:00	20.293					
542	20/09/25	17:30:00	20.627					
543	20/09/25	18:00:00	21.079					
544	20/09/25	18:30:00	20.388					
545	20/09/25	19:00:00	18.628					
546	20/09/25	19:30:00	18.818					
547	20/09/25	20:00:00	18.961					
548	20/09/25	20:30:00	18.913					
549	20/09/25	21:00:00	19.341					
550	20/09/25	21:30:00	19.651					
551	20/09/25	22:00:00	19.579					
552	20/09/25	22:30:00	19.151					
553	20/09/25	23:00:00	19.460					
554	20/09/25	23:30:00	18.866					
555	21/09/25	00:00:00	18.913					
556	21/09/25	00:30:00	18.866					
557	21/09/25	01:00:00	18.557					
558	21/09/25	01:30:00	18.533					
559	21/09/25	02:00:00	18.771					
560	21/09/25	02:30:00	19.103					
561	21/09/25	03:00:00	19.127					
562	21/09/25	03:30:00	19.056					
563	21/09/25	04:00:00	19.175					
564	21/09/25	04:30:00	19.056					
565	21/09/25	05:00:00	19.365					
566	21/09/25	05:30:00	19.627					
567	21/09/25	06:00:00	19.793					
568	21/09/25	06:30:00	19.960					
569	21/09/25	07:00:00	19.698					
570	21/09/25	07:30:00	19.817					
571	21/09/25	08:00:00	20.198					
572	21/09/25	08:30:00	20.365					
573	21/09/25	09:00:00	20.484					
574	21/09/25	09:30:00	20.412					
575	21/09/25	10:00:00	19.627					
576	21/09/25	10:30:00	20.007					
577	21/09/25	11:00:00	20.246					
578	21/09/25	11:30:00	20.174					
579	21/09/25	12:00:00	20.174					
580	21/09/25	12:30:00	20.174					
581	21/09/25	13:00:00	19.865					
582	21/09/25	13:30:00	20.055					
583	21/09/25	14:00:00	20.388					
584	21/09/25	14:30:00	20.579					
585	21/09/25	15:00:00	20.793					
586	21/09/25	15:30:00	20.770					
587	21/09/25	16:00:00	20.746					
588	21/09/25	16:30:00	20.722					
589	21/09/25	17:00:00	20.865					
590	21/09/25	17:30:00	20.793					
591	21/09/25	18:00:00	20.865					
592	21/09/25	18:30:00	20.913					
593	21/09/25	19:00:00	20.889					
594	21/09/25	19:30:00	20.770					
595	21/09/25	20:00:00	20.793					
596	21/09/25	20:30:00	20.793					
597	21/09/25	21:00:00	20.817					
598	21/09/25	21:30:00	20.650					
599	21/09/25	22:00:00	20.650					
600	21/09/25	22:30:00	20.698					
601	21/09/25	23:00:00	20.555					
602	21/09/25	23:30:00	20.627					
603	22/09/25	00:00:00	20.770					
604	22/09/25	00:30:00	20.722					
605	22/09/25	01:00:00	20.579					
606	22/09/25	01:30:00	20.627					
607	22/09/25	02:00:00	20.817					
608	22/09/25	02:30:00	20.889					
609	22/09/25	03:00:00	20.913					
610	22/09/25	03:30:00	21.008					
611	22/09/25	04:00:00	21.390					
612	22/09/25	04:30:00	21.795					
613	22/09/25	05:00:00	20.150					
614	22/09/25	05:30:00	20.770					
615	22/09/25	06:00:00	20.746					
616	22/09/25	06:30:00	20.865					
617	22/09/25	07:00:00	21.056					
618	22/09/25	07:30:00	21.413					
619	22/09/25	08:00:00	21.270					
620	22/09/25	08:30:00	21.461					
621	22/09/25	09:00:00	21.676					
622	22/09/25	09:30:00	21.772					
623	22/09/25	10:00:00	21.867					
624	22/09/25	10:30:00	21.939					
625	22/09/25	11:00:00	21.772					
626	22/09/25	11:30:00	21.628					
627	22/09/25	12:00:00	21.246					
628	22/09/25	12:30:00	20.650					
629	22/09/25	13:00:00	20.555					
630	22/09/25	13:30:00	19.270					
631	22/09/25	14:00:00	18.985					
632	22/09/25	14:30:00	19.103					
633	22/09/25	15:00:00	19.008					
634	22/09/25	15:30:00	18.985					
635	22/09/25	16:00:00	19.056					
636	22/09/25	16:30:00	19.294					
637	22/09/25	17:00:00	19.532					
638	22/09/25	17:30:00	19.341					
639	22/09/25	18:00:00	18.771					
640	22/09/25	18:30:00	18.485					
641	22/09/25	19:00:00	18.509					
642	22/09/25	19:30:00	18.129					
643	22/09/25	20:00:00	18.010					
644	22/09/25	20:30:00	18.129					
645	22/09/25	21:00:00	18.533					
646	22/09/25	21:30:00	18.580					
647	22/09/25	22:00:00	18.461					
648	22/09/25	22:30:00	17.629					
649	22/09/25	23:00:00	17.177					
650	22/09/25	23:30:00	17.819					
651	23/09/25	00:00:00	18.057					
652	23/09/25	00:30:00	17.891					
653	23/09/25	01:00:00	18.438					
654	23/09/25	01:30:00	18.271					
655	23/09/25	02:00:00	18.176					
656	23/09/25	02:30:00	18.105					
657	23/09/25	03:00:00	18.176					
658	23/09/25	03:30:00	18.152					
659	23/09/25	04:00:00	18.200					
660	23/09/25	04:30:00	18.247					
661	23/09/25	05:00:00	18.319					
662	23/09/25	05:30:00	18.414					
663	23/09/25	06:00:00	18.580					
664	23/09/25	06:30:00	18.485					
665	23/09/25	07:00:00	18.533					
666	23/09/25	07:30:00	18.604					
667	23/09/25	08:00:00	17.748					
668	23/09/25	08:30:00	17.296					
669	23/09/25	09:00:00	17.106					
670	23/09/25	09:30:00	17.344					
671	23/09/25	10:00:00	17.058					
672	23/09/25	10:30:00	16.987					
673	23/09/25	11:00:00	17.058					
674	23/09/25	11:30:00	17.439					
675	23/09/25	12:00:00	17.867					
676	23/09/25	12:30:00	17.629					
677	23/09/25	13:00:00	17.082					
678	23/09/25	13:30:00	16.987					
679	23/09/25	14:00:00	16.439					
680	23/09/25	14:30:00	16.201					
681	23/09/25	15:00:00	16.010					
682	23/09/25	15:30:00	15.867					
683	23/09/25	16:00:00	15.843					
684	23/09/25	16:30:00	15.724					
685	23/09/25	17:00:00	15.676					
686	23/09/25	17:30:00	15.724					
687	23/09/25	18:00:00	15.819					
688	23/09/25	18:30:00	16.058					
689	23/09/25	19:00:00	16.344					
690	23/09/25	19:30:00	16.201					
691	23/09/25	20:00:00	16.106					
692	23/09/25	20:30:00	16.034					
693	23/09/25	21:00:00	15.939					
694	23/09/25	21:30:00	15.891					
695	23/09/25	22:00:00	15.819					
696	23/09/25	22:30:00	15.819					
697	23/09/25	23:00:00	15.915					
698	23/09/25	23:30:00	16.058					
699	24/09/25	00:00:00	15.915					
700	24/09/25	00:30:00	15.843					
701	24/09/25	01:00:00	15.867					
702	24/09/25	01:30:00	15.867					
703	24/09/25	02:00:00	15.652					
704	24/09/25	02:30:00	15.700					
705	24/09/25	03:00:00	15.772					
706	24/09/25	03:30:00	15.629					
707	24/09/25	04:00:00	15.605					
708	24/09/25	04:30:00	15.605					
709	24/09/25	05:00:00	15.652					
710	24/09/25	05:30:00	15.581					
711	24/09/25	06:00:00	15.533					
712	24/09/25	06:30:00	15.629					
