"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 21565459, SEN S/N: 21565459, LBL: Porros_30m_09042025)"	"Acoplador separado (LGR S/N: 21565459, SEN S/N: 21565459)"	"Acoplador adjunto (LGR S/N: 21565459, SEN S/N: 21565459)"	"Host conectado (LGR S/N: 21565459, SEN S/N: 21565459)"	"Parado (LGR S/N: 21565459, SEN S/N: 21565459)"	"Final de archivo (LGR S/N: 21565459, SEN S/N: 21565459)"
43	11/04/25	06:00:00	15.294					
44	11/04/25	07:00:00	15.294					
45	11/04/25	08:00:00	15.294					
46	11/04/25	09:00:00	15.318					
47	11/04/25	10:00:00	15.318					
48	11/04/25	11:00:00	15.342					
49	11/04/25	12:00:00	15.366					
50	11/04/25	13:00:00	15.366					
51	11/04/25	14:00:00	15.438					
52	11/04/25	15:00:00	15.414					
53	11/04/25	16:00:00	15.366					
54	11/04/25	17:00:00	15.342					
55	11/04/25	18:00:00	15.318					
56	11/04/25	19:00:00	15.342					
57	11/04/25	20:00:00	15.318					
58	11/04/25	21:00:00	15.318					
59	11/04/25	22:00:00	15.366					
60	11/04/25	23:00:00	15.414					
61	12/04/25	00:00:00	15.438					
62	12/04/25	01:00:00	15.461					
63	12/04/25	02:00:00	15.390					
64	12/04/25	03:00:00	15.366					
65	12/04/25	04:00:00	15.366					
66	12/04/25	05:00:00	15.414					
67	12/04/25	06:00:00	15.605					
68	12/04/25	07:00:00	15.557					
69	12/04/25	08:00:00	15.581					
70	12/04/25	09:00:00	15.605					
71	12/04/25	10:00:00	15.652					
72	12/04/25	11:00:00	15.676					
73	12/04/25	12:00:00	15.700					
74	12/04/25	13:00:00	15.700					
75	12/04/25	14:00:00	15.772					
76	12/04/25	15:00:00	15.819					
77	12/04/25	16:00:00	15.796					
78	12/04/25	17:00:00	15.819					
79	12/04/25	18:00:00	15.796					
80	12/04/25	19:00:00	15.843					
81	12/04/25	20:00:00	15.891					
82	12/04/25	21:00:00	15.986					
83	12/04/25	22:00:00	15.939					
84	12/04/25	23:00:00	16.010					
85	13/04/25	00:00:00	16.129					
86	13/04/25	01:00:00	15.843					
87	13/04/25	02:00:00	15.819					
88	13/04/25	03:00:00	15.819					
89	13/04/25	04:00:00	15.843					
90	13/04/25	05:00:00	15.939					
91	13/04/25	06:00:00	15.963					
92	13/04/25	07:00:00	16.010					
93	13/04/25	08:00:00	16.058					
94	13/04/25	09:00:00	16.201					
95	13/04/25	10:00:00	16.129					
96	13/04/25	11:00:00	16.249					
97	13/04/25	12:00:00	16.296					
98	13/04/25	13:00:00	16.320					
99	13/04/25	14:00:00	16.344					
100	13/04/25	15:00:00	16.320					
101	13/04/25	16:00:00	16.320					
102	13/04/25	17:00:00	16.320					
103	13/04/25	18:00:00	16.415					
104	13/04/25	19:00:00	16.415					
105	13/04/25	20:00:00	16.415					
106	13/04/25	21:00:00	16.415					
107	13/04/25	22:00:00	16.415					
108	13/04/25	23:00:00	16.439					
109	14/04/25	00:00:00	16.368					
110	14/04/25	01:00:00	16.439					
111	14/04/25	02:00:00	16.439					
112	14/04/25	03:00:00	16.463					
113	14/04/25	04:00:00	16.296					
114	14/04/25	05:00:00	16.272					
115	14/04/25	06:00:00	16.344					
116	14/04/25	07:00:00	16.344					
117	14/04/25	08:00:00	16.368					
118	14/04/25	09:00:00	16.415					
119	14/04/25	10:00:00	16.415					
120	14/04/25	11:00:00	16.439					
121	14/04/25	12:00:00	16.439					
122	14/04/25	13:00:00	16.392					
123	14/04/25	14:00:00	16.344					
124	14/04/25	15:00:00	16.058					
125	14/04/25	16:00:00	16.034					
126	14/04/25	17:00:00	16.010					
127	14/04/25	18:00:00	16.010					
128	14/04/25	19:00:00	16.034					
129	14/04/25	20:00:00	16.034					
130	14/04/25	21:00:00	16.082					
131	14/04/25	22:00:00	16.058					
132	14/04/25	23:00:00	16.082					
133	15/04/25	00:00:00	16.034					
134	15/04/25	01:00:00	16.082					
135	15/04/25	02:00:00	16.010					
136	15/04/25	03:00:00	16.177					
137	15/04/25	04:00:00	16.177					
138	15/04/25	05:00:00	16.082					
139	15/04/25	06:00:00	16.249					
140	15/04/25	07:00:00	15.939					
141	15/04/25	08:00:00	15.939					
142	15/04/25	09:00:00	16.225					
143	15/04/25	10:00:00	16.272					
144	15/04/25	11:00:00	16.201					
145	15/04/25	12:00:00	16.201					
146	15/04/25	13:00:00	16.106					
147	15/04/25	14:00:00	16.129					
148	15/04/25	15:00:00	16.272					
149	15/04/25	16:00:00	16.201					
150	15/04/25	17:00:00	16.487					
151	15/04/25	18:00:00	16.344					
152	15/04/25	19:00:00	16.558					
153	15/04/25	20:00:00	16.844					
154	15/04/25	21:00:00	16.415					
155	15/04/25	22:00:00	16.320					
156	15/04/25	23:00:00	16.582					
157	16/04/25	00:00:00	16.677					
158	16/04/25	01:00:00	16.963					
159	16/04/25	02:00:00	17.034					
160	16/04/25	03:00:00	17.177					
161	16/04/25	04:00:00	17.153					
162	16/04/25	05:00:00	17.225					
163	16/04/25	06:00:00	17.201					
164	16/04/25	07:00:00	16.749					
165	16/04/25	08:00:00	16.915					
166	16/04/25	09:00:00	16.225					
167	16/04/25	10:00:00	16.225					
168	16/04/25	11:00:00	16.225					
169	16/04/25	12:00:00	16.129					
170	16/04/25	13:00:00	16.249					
171	16/04/25	14:00:00	16.392					
172	16/04/25	15:00:00	16.534					
173	16/04/25	16:00:00	16.534					
174	16/04/25	17:00:00	16.368					
175	16/04/25	18:00:00	16.511					
176	16/04/25	19:00:00	16.272					
177	16/04/25	20:00:00	16.249					
178	16/04/25	21:00:00	16.439					
179	16/04/25	22:00:00	16.534					
180	16/04/25	23:00:00	16.320					
181	17/04/25	00:00:00	16.296					
182	17/04/25	01:00:00	16.820					
183	17/04/25	02:00:00	16.606					
184	17/04/25	03:00:00	16.701					
185	17/04/25	04:00:00	17.058					
186	17/04/25	05:00:00	17.225					
187	17/04/25	06:00:00	17.153					
188	17/04/25	07:00:00	16.439					
189	17/04/25	08:00:00	16.320					
190	17/04/25	09:00:00	15.939					
191	17/04/25	10:00:00	15.939					
192	17/04/25	11:00:00	16.010					
193	17/04/25	12:00:00	15.963					
194	17/04/25	13:00:00	16.749					
195	17/04/25	14:00:00	16.106					
196	17/04/25	15:00:00	15.915					
197	17/04/25	16:00:00	16.296					
198	17/04/25	17:00:00	16.225					
199	17/04/25	18:00:00	16.272					
200	17/04/25	19:00:00	16.225					
201	17/04/25	20:00:00	16.201					
202	17/04/25	21:00:00	16.272					
203	17/04/25	22:00:00	16.320					
204	17/04/25	23:00:00	16.320					
205	18/04/25	00:00:00	16.344					
206	18/04/25	01:00:00	16.344					
207	18/04/25	02:00:00	16.344					
208	18/04/25	03:00:00	16.344					
209	18/04/25	04:00:00	16.368					
210	18/04/25	05:00:00	16.392					
211	18/04/25	06:00:00	16.415					
212	18/04/25	07:00:00	16.415					
213	18/04/25	08:00:00	16.415					
214	18/04/25	09:00:00	16.415					
215	18/04/25	10:00:00	16.439					
216	18/04/25	11:00:00	16.487					
217	18/04/25	12:00:00	16.487					
218	18/04/25	13:00:00	16.534					
219	18/04/25	14:00:00	16.558					
220	18/04/25	15:00:00	16.630					
221	18/04/25	16:00:00	16.820					
222	18/04/25	17:00:00	16.749					
223	18/04/25	18:00:00	16.701					
224	18/04/25	19:00:00	16.749					
225	18/04/25	20:00:00	16.725					
226	18/04/25	21:00:00	16.701					
227	18/04/25	22:00:00	16.749					
228	18/04/25	23:00:00	16.463					
229	19/04/25	00:00:00	16.320					
230	19/04/25	01:00:00	16.677					
231	19/04/25	02:00:00	16.654					
232	19/04/25	03:00:00	16.677					
233	19/04/25	04:00:00	16.654					
234	19/04/25	05:00:00	16.439					
235	19/04/25	06:00:00	16.463					
236	19/04/25	07:00:00	16.487					
237	19/04/25	08:00:00	16.487					
238	19/04/25	09:00:00	16.511					
239	19/04/25	10:00:00	16.534					
240	19/04/25	11:00:00	16.558					
241	19/04/25	12:00:00	16.582					
242	19/04/25	13:00:00	16.606					
243	19/04/25	14:00:00	16.677					
244	19/04/25	15:00:00	16.654					
245	19/04/25	16:00:00	16.654					
246	19/04/25	17:00:00	16.511					
247	19/04/25	18:00:00	16.582					
248	19/04/25	19:00:00	16.606					
249	19/04/25	20:00:00	16.582					
250	19/04/25	21:00:00	16.487					
251	19/04/25	22:00:00	16.630					
252	19/04/25	23:00:00	16.630					
253	20/04/25	00:00:00	16.511					
254	20/04/25	01:00:00	16.487					
255	20/04/25	02:00:00	16.487					
256	20/04/25	03:00:00	16.487					
257	20/04/25	04:00:00	16.511					
258	20/04/25	05:00:00	16.511					
259	20/04/25	06:00:00	16.534					
260	20/04/25	07:00:00	16.487					
261	20/04/25	08:00:00	16.558					
262	20/04/25	09:00:00	16.534					
263	20/04/25	10:00:00	16.415					
264	20/04/25	11:00:00	16.487					
265	20/04/25	12:00:00	16.558					
266	20/04/25	13:00:00	16.582					
267	20/04/25	14:00:00	16.725					
268	20/04/25	15:00:00	16.749					
269	20/04/25	16:00:00	16.701					
270	20/04/25	17:00:00	16.725					
271	20/04/25	18:00:00	16.677					
272	20/04/25	19:00:00	16.630					
273	20/04/25	20:00:00	16.558					
274	20/04/25	21:00:00	16.654					
275	20/04/25	22:00:00	16.582					
276	20/04/25	23:00:00	16.534					
277	21/04/25	00:00:00	16.487					
278	21/04/25	01:00:00	16.463					
279	21/04/25	02:00:00	16.463					
280	21/04/25	03:00:00	16.511					
281	21/04/25	04:00:00	16.534					
282	21/04/25	05:00:00	16.677					
283	21/04/25	06:00:00	16.773					
284	21/04/25	07:00:00	16.773					
285	21/04/25	08:00:00	16.820					
286	21/04/25	09:00:00	16.892					
287	21/04/25	10:00:00	16.939					
288	21/04/25	11:00:00	16.773					
289	21/04/25	12:00:00	16.796					
290	21/04/25	13:00:00	16.987					
291	21/04/25	14:00:00	17.011					
292	21/04/25	15:00:00	16.487					
293	21/04/25	16:00:00	16.915					
294	21/04/25	17:00:00	16.630					
295	21/04/25	18:00:00	16.868					
296	21/04/25	19:00:00	16.534					
297	21/04/25	20:00:00	16.582					
298	21/04/25	21:00:00	16.654					
299	21/04/25	22:00:00	16.701					
300	21/04/25	23:00:00	16.344					
301	22/04/25	00:00:00	16.439					
302	22/04/25	01:00:00	16.225					
303	22/04/25	02:00:00	16.058					
304	22/04/25	03:00:00	15.891					
305	22/04/25	04:00:00	15.986					
306	22/04/25	05:00:00	16.034					
307	22/04/25	06:00:00	16.010					
308	22/04/25	07:00:00	16.106					
309	22/04/25	08:00:00	16.082					
310	22/04/25	09:00:00	16.034					
311	22/04/25	10:00:00	16.296					
312	22/04/25	11:00:00	16.439					
313	22/04/25	12:00:00	16.201					
314	22/04/25	13:00:00	16.058					
315	22/04/25	14:00:00	16.249					
316	22/04/25	15:00:00	16.415					
317	22/04/25	16:00:00	16.820					
318	22/04/25	17:00:00	16.892					
319	22/04/25	18:00:00	16.392					
320	22/04/25	19:00:00	16.534					
321	22/04/25	20:00:00	16.534					
322	22/04/25	21:00:00	16.439					
323	22/04/25	22:00:00	16.439					
324	22/04/25	23:00:00	16.439					
325	23/04/25	00:00:00	16.415					
326	23/04/25	01:00:00	16.439					
327	23/04/25	02:00:00	16.677					
328	23/04/25	03:00:00	16.392					
329	23/04/25	04:00:00	16.344					
330	23/04/25	05:00:00	16.272					
331	23/04/25	06:00:00	16.320					
332	23/04/25	07:00:00	16.344					
333	23/04/25	08:00:00	16.606					
334	23/04/25	09:00:00	16.415					
335	23/04/25	10:00:00	16.368					
336	23/04/25	11:00:00	16.177					
337	23/04/25	12:00:00	16.153					
338	23/04/25	13:00:00	15.891					
339	23/04/25	14:00:00	16.058					
340	23/04/25	15:00:00	15.819					
341	23/04/25	16:00:00	15.796					
342	23/04/25	17:00:00	15.700					
343	23/04/25	18:00:00	15.629					
344	23/04/25	19:00:00	15.676					
345	23/04/25	20:00:00	15.676					
346	23/04/25	21:00:00	15.676					
347	23/04/25	22:00:00	15.700					
348	23/04/25	23:00:00	15.796					
349	24/04/25	00:00:00	15.772					
350	24/04/25	01:00:00	15.676					
351	24/04/25	02:00:00	15.629					
352	24/04/25	03:00:00	15.629					
353	24/04/25	04:00:00	15.724					
354	24/04/25	05:00:00	15.724					
355	24/04/25	06:00:00	15.724					
356	24/04/25	07:00:00	15.724					
357	24/04/25	08:00:00	15.700					
358	24/04/25	09:00:00	15.700					
359	24/04/25	10:00:00	15.843					
360	24/04/25	11:00:00	15.963					
361	24/04/25	12:00:00	15.915					
362	24/04/25	13:00:00	15.796					
363	24/04/25	14:00:00	15.796					
364	24/04/25	15:00:00	15.772					
365	24/04/25	16:00:00	15.772					
366	24/04/25	17:00:00	15.772					
367	24/04/25	18:00:00	15.700					
368	24/04/25	19:00:00	15.629					
369	24/04/25	20:00:00	15.079					
370	24/04/25	21:00:00	14.960					
371	24/04/25	22:00:00	14.721					
372	24/04/25	23:00:00	14.745					
373	25/04/25	00:00:00	14.768					
374	25/04/25	01:00:00	14.816					
375	25/04/25	02:00:00	14.816					
376	25/04/25	03:00:00	14.816					
377	25/04/25	04:00:00	14.912					
378	25/04/25	05:00:00	14.984					
379	25/04/25	06:00:00	14.936					
380	25/04/25	07:00:00	15.079					
381	25/04/25	08:00:00	15.151					
382	25/04/25	09:00:00	15.270					
383	25/04/25	10:00:00	15.438					
384	25/04/25	11:00:00	15.461					
385	25/04/25	12:00:00	15.581					
386	25/04/25	13:00:00	15.629					
387	25/04/25	14:00:00	15.724					
388	25/04/25	15:00:00	16.058					
389	25/04/25	16:00:00	16.106					
390	25/04/25	17:00:00	16.201					
391	25/04/25	18:00:00	16.225					
392	25/04/25	19:00:00	16.225					
393	25/04/25	20:00:00	16.106					
394	25/04/25	21:00:00	16.177					
395	25/04/25	22:00:00	16.249					
396	25/04/25	23:00:00	15.867					
397	26/04/25	00:00:00	16.487					
398	26/04/25	01:00:00	16.820					
399	26/04/25	02:00:00	16.963					
400	26/04/25	03:00:00	17.130					
401	26/04/25	04:00:00	16.749					
402	26/04/25	05:00:00	17.011					
403	26/04/25	06:00:00	16.487					
404	26/04/25	07:00:00	16.129					
405	26/04/25	08:00:00	16.177					
406	26/04/25	09:00:00	16.082					
407	26/04/25	10:00:00	16.129					
408	26/04/25	11:00:00	16.296					
409	26/04/25	12:00:00	16.392					
410	26/04/25	13:00:00	15.939					
411	26/04/25	14:00:00	15.748					
412	26/04/25	15:00:00	15.724					
413	26/04/25	16:00:00	15.724					
414	26/04/25	17:00:00	15.748					
415	26/04/25	18:00:00	15.724					
416	26/04/25	19:00:00	15.772					
417	26/04/25	20:00:00	15.819					
418	26/04/25	21:00:00	15.891					
419	26/04/25	22:00:00	15.915					
420	26/04/25	23:00:00	15.915					
421	27/04/25	00:00:00	16.010					
422	27/04/25	01:00:00	15.867					
423	27/04/25	02:00:00	15.915					
424	27/04/25	03:00:00	15.796					
425	27/04/25	04:00:00	15.819					
426	27/04/25	05:00:00	16.034					
427	27/04/25	06:00:00	15.748					
428	27/04/25	07:00:00	15.748					
429	27/04/25	08:00:00	15.748					
430	27/04/25	09:00:00	15.796					
431	27/04/25	10:00:00	15.796					
432	27/04/25	11:00:00	15.772					
433	27/04/25	12:00:00	15.772					
434	27/04/25	13:00:00	15.772					
435	27/04/25	14:00:00	15.819					
436	27/04/25	15:00:00	15.819					
437	27/04/25	16:00:00	15.772					
438	27/04/25	17:00:00	15.629					
439	27/04/25	18:00:00	15.724					
440	27/04/25	19:00:00	15.772					
441	27/04/25	20:00:00	15.819					
442	27/04/25	21:00:00	15.796					
443	27/04/25	22:00:00	15.772					
444	27/04/25	23:00:00	15.819					
445	28/04/25	00:00:00	15.605					
446	28/04/25	01:00:00	15.605					
447	28/04/25	02:00:00	15.652					
448	28/04/25	03:00:00	15.796					
449	28/04/25	04:00:00	15.772					
450	28/04/25	05:00:00	15.629					
451	28/04/25	06:00:00	15.533					
452	28/04/25	07:00:00	15.676					
453	28/04/25	08:00:00	15.676					
454	28/04/25	09:00:00	15.700					
455	28/04/25	10:00:00	15.748					
456	28/04/25	11:00:00	15.724					
457	28/04/25	12:00:00	15.676					
458	28/04/25	13:00:00	15.724					
459	28/04/25	14:00:00	15.748					
460	28/04/25	15:00:00	15.748					
461	28/04/25	16:00:00	15.724					
462	28/04/25	17:00:00	15.724					
463	28/04/25	18:00:00	15.796					
464	28/04/25	19:00:00	15.748					
465	28/04/25	20:00:00	15.772					
466	28/04/25	21:00:00	15.796					
467	28/04/25	22:00:00	15.867					
468	28/04/25	23:00:00	15.843					
469	29/04/25	00:00:00	15.915					
470	29/04/25	01:00:00	16.201					
471	29/04/25	02:00:00	16.129					
472	29/04/25	03:00:00	16.082					
473	29/04/25	04:00:00	16.082					
474	29/04/25	05:00:00	16.034					
475	29/04/25	06:00:00	16.129					
476	29/04/25	07:00:00	16.344					
477	29/04/25	08:00:00	16.606					
478	29/04/25	09:00:00	16.630					
479	29/04/25	10:00:00	16.654					
480	29/04/25	11:00:00	16.677					
481	29/04/25	12:00:00	16.677					
482	29/04/25	13:00:00	16.677					
483	29/04/25	14:00:00	16.630					
484	29/04/25	15:00:00	16.606					
485	29/04/25	16:00:00	16.439					
486	29/04/25	17:00:00	16.177					
487	29/04/25	18:00:00	16.606					
488	29/04/25	19:00:00	16.582					
489	29/04/25	20:00:00	16.463					
490	29/04/25	21:00:00	16.249					
491	29/04/25	22:00:00	16.082					
492	29/04/25	23:00:00	16.296					
493	30/04/25	00:00:00	16.129					
494	30/04/25	01:00:00	15.939					
495	30/04/25	02:00:00	16.058					
496	30/04/25	03:00:00	16.058					
497	30/04/25	04:00:00	16.225					
498	30/04/25	05:00:00	16.511					
499	30/04/25	06:00:00	16.106					
500	30/04/25	07:00:00	15.939					
501	30/04/25	08:00:00	15.867					
502	30/04/25	09:00:00	15.796					
503	30/04/25	10:00:00	15.772					
504	30/04/25	11:00:00	15.772					
505	30/04/25	12:00:00	15.819					
506	30/04/25	13:00:00	15.867					
507	30/04/25	14:00:00	16.177					
508	30/04/25	15:00:00	15.915					
509	30/04/25	16:00:00	15.986					
510	30/04/25	17:00:00	15.509					
511	30/04/25	18:00:00	15.461					
512	30/04/25	19:00:00	15.509					
513	30/04/25	20:00:00	15.652					
514	30/04/25	21:00:00	15.843					
515	30/04/25	22:00:00	15.915					
516	30/04/25	23:00:00	15.819					
517	01/05/25	00:00:00	15.843					
518	01/05/25	01:00:00	15.891					
519	01/05/25	02:00:00	15.939					
520	01/05/25	03:00:00	15.796					
521	01/05/25	04:00:00	15.724					
522	01/05/25	05:00:00	15.891					
523	01/05/25	06:00:00	15.915					
524	01/05/25	07:00:00	15.843					
525	01/05/25	08:00:00	15.843					
526	01/05/25	09:00:00	15.676					
527	01/05/25	10:00:00	15.915					
528	01/05/25	11:00:00	15.915					
529	01/05/25	12:00:00	15.915					
530	01/05/25	13:00:00	15.772					
531	01/05/25	14:00:00	15.724					
532	01/05/25	15:00:00	15.629					
533	01/05/25	16:00:00	15.629					
534	01/05/25	17:00:00	15.700					
535	01/05/25	18:00:00	15.748					
536	01/05/25	19:00:00	15.652					
537	01/05/25	20:00:00	16.106					
538	01/05/25	21:00:00	15.652					
539	01/05/25	22:00:00	15.652					
540	01/05/25	23:00:00	15.796					
541	02/05/25	00:00:00	16.058					
542	02/05/25	01:00:00	16.392					
543	02/05/25	02:00:00	16.296					
544	02/05/25	03:00:00	16.511					
545	02/05/25	04:00:00	17.034					
546	02/05/25	05:00:00	16.654					
547	02/05/25	06:00:00	16.749					
548	02/05/25	07:00:00	16.820					
549	02/05/25	08:00:00	17.082					
550	02/05/25	09:00:00	17.011					
551	02/05/25	10:00:00	17.082					
552	02/05/25	11:00:00	17.225					
553	02/05/25	12:00:00	17.153					
554	02/05/25	13:00:00	17.082					
555	02/05/25	14:00:00	17.153					
556	02/05/25	15:00:00	17.177					
557	02/05/25	16:00:00	16.272					
558	02/05/25	17:00:00	16.034					
559	02/05/25	18:00:00	16.106					
560	02/05/25	19:00:00	16.129					
561	02/05/25	20:00:00	16.177					
562	02/05/25	21:00:00	16.129					
563	02/05/25	22:00:00	16.344					
564	02/05/25	23:00:00	16.010					
565	03/05/25	00:00:00	15.986					
566	03/05/25	01:00:00	16.344					
567	03/05/25	02:00:00	16.320					
568	03/05/25	03:00:00	16.534					
569	03/05/25	04:00:00	16.606					
570	03/05/25	05:00:00	16.844					
571	03/05/25	06:00:00	16.796					
572	03/05/25	07:00:00	16.558					
573	03/05/25	08:00:00	17.249					
574	03/05/25	09:00:00	17.225					
575	03/05/25	10:00:00	17.106					
576	03/05/25	11:00:00	17.177					
577	03/05/25	12:00:00	16.868					
578	03/05/25	13:00:00	17.201					
579	03/05/25	14:00:00	16.344					
580	03/05/25	15:00:00	16.701					
581	03/05/25	16:00:00	16.177					
582	03/05/25	17:00:00	16.201					
583	03/05/25	18:00:00	16.272					
584	03/05/25	19:00:00	17.177					
585	03/05/25	20:00:00	16.654					
586	03/05/25	21:00:00	17.748					
587	03/05/25	22:00:00	17.653					
588	03/05/25	23:00:00	17.391					
589	04/05/25	00:00:00	17.201					
590	04/05/25	01:00:00	17.106					
591	04/05/25	02:00:00	17.510					
592	04/05/25	03:00:00	17.796					
593	04/05/25	04:00:00	17.962					
594	04/05/25	05:00:00	16.820					
595	04/05/25	06:00:00	16.582					
596	04/05/25	07:00:00	16.415					
597	04/05/25	08:00:00	17.082					
598	04/05/25	09:00:00	16.511					
599	04/05/25	10:00:00	16.558					
600	04/05/25	11:00:00	16.654					
601	04/05/25	12:00:00	16.630					
602	04/05/25	13:00:00	16.439					
603	04/05/25	14:00:00	16.058					
604	04/05/25	15:00:00	16.082					
605	04/05/25	16:00:00	16.272					
606	04/05/25	17:00:00	16.249					
607	04/05/25	18:00:00	16.034					
608	04/05/25	19:00:00	16.058					
609	04/05/25	20:00:00	16.058					
610	04/05/25	21:00:00	15.986					
611	04/05/25	22:00:00	15.915					
612	04/05/25	23:00:00	16.034					
613	05/05/25	00:00:00	16.034					
614	05/05/25	01:00:00	15.963					
615	05/05/25	02:00:00	16.010					
616	05/05/25	03:00:00	15.939					
617	05/05/25	04:00:00	16.058					
618	05/05/25	05:00:00	16.153					
619	05/05/25	06:00:00	16.058					
620	05/05/25	07:00:00	16.249					
621	05/05/25	08:00:00	16.082					
622	05/05/25	09:00:00	16.082					
623	05/05/25	10:00:00	16.058					
624	05/05/25	11:00:00	16.034					
625	05/05/25	12:00:00	16.201					
626	05/05/25	13:00:00	16.487					
627	05/05/25	14:00:00	16.963					
628	05/05/25	15:00:00	16.725					
629	05/05/25	16:00:00	16.058					
630	05/05/25	17:00:00	16.034					
631	05/05/25	18:00:00	16.344					
632	05/05/25	19:00:00	16.725					
633	05/05/25	20:00:00	16.177					
634	05/05/25	21:00:00	16.296					
635	05/05/25	22:00:00	15.939					
636	05/05/25	23:00:00	16.249					
637	06/05/25	00:00:00	16.296					
638	06/05/25	01:00:00	16.201					
639	06/05/25	02:00:00	15.581					
640	06/05/25	03:00:00	15.509					
641	06/05/25	04:00:00	15.819					
642	06/05/25	05:00:00	15.867					
643	06/05/25	06:00:00	15.819					
644	06/05/25	07:00:00	15.748					
645	06/05/25	08:00:00	15.700					
646	06/05/25	09:00:00	15.843					
647	06/05/25	10:00:00	15.819					
648	06/05/25	11:00:00	15.509					
649	06/05/25	12:00:00	15.509					
650	06/05/25	13:00:00	15.366					
651	06/05/25	14:00:00	15.390					
652	06/05/25	15:00:00	15.366					
653	06/05/25	16:00:00	15.318					
654	06/05/25	17:00:00	15.103					
655	06/05/25	18:00:00	15.055					
656	06/05/25	19:00:00	15.461					
657	06/05/25	20:00:00	15.199					
658	06/05/25	21:00:00	15.366					
659	06/05/25	22:00:00	15.438					
660	06/05/25	23:00:00	15.366					
661	07/05/25	00:00:00	15.103					
662	07/05/25	01:00:00	15.342					
663	07/05/25	02:00:00	15.342					
664	07/05/25	03:00:00	15.247					
665	07/05/25	04:00:00	15.294					
666	07/05/25	05:00:00	15.342					
667	07/05/25	06:00:00	15.366					
668	07/05/25	07:00:00	15.199					
669	07/05/25	08:00:00	15.151					
670	07/05/25	09:00:00	15.151					
671	07/05/25	10:00:00	15.438					
672	07/05/25	11:00:00	15.461					
673	07/05/25	12:00:00	15.509					
674	07/05/25	13:00:00	15.509					
675	07/05/25	14:00:00	15.533					
676	07/05/25	15:00:00	15.533					
677	07/05/25	16:00:00	15.581					
678	07/05/25	17:00:00	15.629					
679	07/05/25	18:00:00	15.676					
680	07/05/25	19:00:00	15.700					
681	07/05/25	20:00:00	15.700					
682	07/05/25	21:00:00	15.700					
683	07/05/25	22:00:00	15.724					
684	07/05/25	23:00:00	15.796					
685	08/05/25	00:00:00	15.867					
686	08/05/25	01:00:00	15.724					
687	08/05/25	02:00:00	15.700					
688	08/05/25	03:00:00	15.700					
689	08/05/25	04:00:00	15.772					
690	08/05/25	05:00:00	15.724					
691	08/05/25	06:00:00	15.891					
692	08/05/25	07:00:00	15.867					
693	08/05/25	08:00:00	15.891					
694	08/05/25	09:00:00	15.891					
695	08/05/25	10:00:00	15.843					
696	08/05/25	11:00:00	15.867					
697	08/05/25	12:00:00	15.986					
698	08/05/25	13:00:00	15.986					
699	08/05/25	14:00:00	16.058					
700	08/05/25	15:00:00	15.986					
701	08/05/25	16:00:00	16.106					
702	08/05/25	17:00:00	16.177					
703	08/05/25	18:00:00	16.272					
704	08/05/25	19:00:00	15.986					
705	08/05/25	20:00:00	15.915					
706	08/05/25	21:00:00	15.986					
707	08/05/25	22:00:00	15.986					
708	08/05/25	23:00:00	16.082					
709	09/05/25	00:00:00	15.867					
710	09/05/25	01:00:00	15.724					
