"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 21565458, SEN S/N: 21565458, LBL: Porros_15m_14072025)"	"Acoplador separado (LGR S/N: 21565458, SEN S/N: 21565458)"	"Acoplador adjunto (LGR S/N: 21565458, SEN S/N: 21565458)"	"Host conectado (LGR S/N: 21565458, SEN S/N: 21565458)"	"Parado (LGR S/N: 21565458, SEN S/N: 21565458)"	"Final de archivo (LGR S/N: 21565458, SEN S/N: 21565458)"
711	13/08/25	02:00:00	26.646					
712	13/08/25	03:00:00	26.720					
713	13/08/25	04:00:00	26.793					
714	13/08/25	05:00:00	26.818					
715	13/08/25	06:00:00	26.916					
716	13/08/25	07:00:00	26.867					
717	13/08/25	08:00:00	26.867					
718	13/08/25	09:00:00	26.989					
719	13/08/25	10:00:00	26.720					
720	13/08/25	11:00:00	26.744					
721	13/08/25	12:00:00	26.671					
722	13/08/25	13:00:00	26.769					
723	13/08/25	14:00:00	26.965					
724	13/08/25	15:00:00	27.136					
725	13/08/25	16:00:00	27.186					
726	13/08/25	17:00:00	27.259					
727	13/08/25	18:00:00	27.235					
728	13/08/25	19:00:00	27.136					
729	13/08/25	20:00:00	27.087					
730	13/08/25	21:00:00	27.014					
731	13/08/25	22:00:00	27.014					
732	13/08/25	23:00:00	27.087					
733	14/08/25	00:00:00	27.038					
734	14/08/25	01:00:00	27.014					
735	14/08/25	02:00:00	26.744					
736	14/08/25	03:00:00	26.867					
737	14/08/25	04:00:00	26.818					
738	14/08/25	05:00:00	26.769					
739	14/08/25	06:00:00	26.744					
740	14/08/25	07:00:00	26.744					
741	14/08/25	08:00:00	26.793					
742	14/08/25	09:00:00	26.842					
743	14/08/25	10:00:00	26.842					
744	14/08/25	11:00:00	26.916					
745	14/08/25	12:00:00	26.989					
746	14/08/25	13:00:00	27.063					
747	14/08/25	14:00:00	27.235					
748	14/08/25	15:00:00	27.136					
749	14/08/25	16:00:00	27.210					
750	14/08/25	17:00:00	27.186					
751	14/08/25	18:00:00	26.989					
752	14/08/25	19:00:00	27.087					
753	14/08/25	20:00:00	27.014					
754	14/08/25	21:00:00	26.916					
755	14/08/25	22:00:00	27.038					
756	14/08/25	23:00:00	27.014					
757	15/08/25	00:00:00	27.235					
758	15/08/25	01:00:00	27.136					
759	15/08/25	02:00:00	27.136					
760	15/08/25	03:00:00	26.940					
761	15/08/25	04:00:00	26.891					
762	15/08/25	05:00:00	26.989					
763	15/08/25	06:00:00	26.989					
764	15/08/25	07:00:00	27.186					
765	15/08/25	08:00:00	27.161					
766	15/08/25	09:00:00	27.259					
767	15/08/25	10:00:00	27.284					
768	15/08/25	11:00:00	26.891					
769	15/08/25	12:00:00	26.842					
770	15/08/25	13:00:00	27.136					
771	15/08/25	14:00:00	27.333					
772	15/08/25	15:00:00	27.530					
773	15/08/25	16:00:00	27.407					
774	15/08/25	17:00:00	27.333					
775	15/08/25	18:00:00	27.358					
776	15/08/25	19:00:00	27.407					
777	15/08/25	20:00:00	27.308					
778	15/08/25	21:00:00	27.259					
779	15/08/25	22:00:00	27.333					
780	15/08/25	23:00:00	27.407					
781	16/08/25	00:00:00	27.333					
782	16/08/25	01:00:00	27.308					
783	16/08/25	02:00:00	27.481					
784	16/08/25	03:00:00	27.358					
785	16/08/25	04:00:00	27.308					
786	16/08/25	05:00:00	26.867					
787	16/08/25	06:00:00	26.867					
788	16/08/25	07:00:00	26.622					
789	16/08/25	08:00:00	26.744					
790	16/08/25	09:00:00	27.259					
791	16/08/25	10:00:00	27.186					
792	16/08/25	11:00:00	27.308					
793	16/08/25	12:00:00	27.554					
794	16/08/25	13:00:00	27.530					
795	16/08/25	14:00:00	27.677					
796	16/08/25	15:00:00	27.801					
797	16/08/25	16:00:00	27.949					
798	16/08/25	17:00:00	28.023					
799	16/08/25	18:00:00	27.727					
800	16/08/25	19:00:00	27.875					
801	16/08/25	20:00:00	27.998					
802	16/08/25	21:00:00	27.974					
803	16/08/25	22:00:00	27.974					
804	16/08/25	23:00:00	27.998					
805	17/08/25	00:00:00	28.048					
806	17/08/25	01:00:00	28.023					
807	17/08/25	02:00:00	28.023					
808	17/08/25	03:00:00	27.776					
809	17/08/25	04:00:00	27.407					
810	17/08/25	05:00:00	28.072					
811	17/08/25	06:00:00	27.038					
812	17/08/25	07:00:00	27.014					
813	17/08/25	08:00:00	27.505					
814	17/08/25	09:00:00	27.727					
815	17/08/25	10:00:00	27.112					
816	17/08/25	11:00:00	26.793					
817	17/08/25	12:00:00	27.284					
818	17/08/25	13:00:00	27.949					
819	17/08/25	14:00:00	27.456					
820	17/08/25	15:00:00	27.801					
821	17/08/25	16:00:00	27.628					
822	17/08/25	17:00:00	28.171					
823	17/08/25	18:00:00	28.245					
824	17/08/25	19:00:00	28.196					
825	17/08/25	20:00:00	27.727					
826	17/08/25	21:00:00	27.407					
827	17/08/25	22:00:00	27.259					
828	17/08/25	23:00:00	26.867					
829	18/08/25	00:00:00	27.136					
830	18/08/25	01:00:00	26.280					
831	18/08/25	02:00:00	25.574					
832	18/08/25	03:00:00	25.258					
833	18/08/25	04:00:00	25.720					
834	18/08/25	05:00:00	25.331					
835	18/08/25	06:00:00	25.623					
836	18/08/25	07:00:00	25.331					
837	18/08/25	08:00:00	25.210					
838	18/08/25	09:00:00	25.428					
839	18/08/25	10:00:00	25.623					
840	18/08/25	11:00:00	26.426					
841	18/08/25	12:00:00	26.916					
842	18/08/25	13:00:00	26.573					
843	18/08/25	14:00:00	25.939					
844	18/08/25	15:00:00	26.231					
845	18/08/25	16:00:00	26.061					
846	18/08/25	17:00:00	26.304					
847	18/08/25	18:00:00	25.914					
848	18/08/25	19:00:00	26.182					
849	18/08/25	20:00:00	26.402					
850	18/08/25	21:00:00	25.793					
851	18/08/25	22:00:00	25.866					
852	18/08/25	23:00:00	25.890					
853	19/08/25	00:00:00	25.914					
854	19/08/25	01:00:00	25.939					
855	19/08/25	02:00:00	26.109					
856	19/08/25	03:00:00	25.987					
857	19/08/25	04:00:00	25.695					
858	19/08/25	05:00:00	25.623					
859	19/08/25	06:00:00	25.720					
860	19/08/25	07:00:00	25.817					
861	19/08/25	08:00:00	25.817					
862	19/08/25	09:00:00	25.671					
863	19/08/25	10:00:00	25.720					
864	19/08/25	11:00:00	25.841					
865	19/08/25	12:00:00	25.793					
866	19/08/25	13:00:00	25.841					
867	19/08/25	14:00:00	25.890					
868	19/08/25	15:00:00	26.012					
869	19/08/25	16:00:00	26.061					
870	19/08/25	17:00:00	26.134					
871	19/08/25	18:00:00	26.280					
872	19/08/25	19:00:00	26.231					
873	19/08/25	20:00:00	26.182					
874	19/08/25	21:00:00	26.036					
875	19/08/25	22:00:00	26.036					
876	19/08/25	23:00:00	26.134					
877	20/08/25	00:00:00	26.158					
878	20/08/25	01:00:00	26.304					
879	20/08/25	02:00:00	26.256					
880	20/08/25	03:00:00	26.549					
881	20/08/25	04:00:00	26.378					
882	20/08/25	05:00:00	26.256					
883	20/08/25	06:00:00	26.158					
884	20/08/25	07:00:00	26.158					
885	20/08/25	08:00:00	26.231					
886	20/08/25	09:00:00	26.256					
887	20/08/25	10:00:00	26.549					
888	20/08/25	11:00:00	26.818					
889	20/08/25	12:00:00	26.842					
890	20/08/25	13:00:00	26.573					
891	20/08/25	14:00:00	26.671					
892	20/08/25	15:00:00	26.549					
893	20/08/25	16:00:00	26.818					
894	20/08/25	17:00:00	27.136					
895	20/08/25	18:00:00	27.259					
896	20/08/25	19:00:00	27.431					
897	20/08/25	20:00:00	27.530					
898	20/08/25	21:00:00	27.407					
899	20/08/25	22:00:00	27.063					
900	20/08/25	23:00:00	26.965					
901	21/08/25	00:00:00	27.112					
902	21/08/25	01:00:00	27.161					
903	21/08/25	02:00:00	27.014					
904	21/08/25	03:00:00	26.989					
905	21/08/25	04:00:00	26.671					
906	21/08/25	05:00:00	26.695					
907	21/08/25	06:00:00	26.573					
908	21/08/25	07:00:00	26.451					
909	21/08/25	08:00:00	26.842					
910	21/08/25	09:00:00	26.818					
911	21/08/25	10:00:00	26.720					
912	21/08/25	11:00:00	27.284					
913	21/08/25	12:00:00	27.333					
914	21/08/25	13:00:00	27.382					
915	21/08/25	14:00:00	27.456					
916	21/08/25	15:00:00	27.481					
917	21/08/25	16:00:00	27.456					
918	21/08/25	17:00:00	27.235					
919	21/08/25	18:00:00	27.136					
920	21/08/25	19:00:00	27.431					
921	21/08/25	20:00:00	27.407					
922	21/08/25	21:00:00	27.407					
923	21/08/25	22:00:00	27.431					
924	21/08/25	23:00:00	27.505					
925	22/08/25	00:00:00	27.530					
926	22/08/25	01:00:00	27.554					
927	22/08/25	02:00:00	27.530					
928	22/08/25	03:00:00	27.530					
929	22/08/25	04:00:00	27.505					
930	22/08/25	05:00:00	27.505					
931	22/08/25	06:00:00	27.505					
932	22/08/25	07:00:00	27.481					
933	22/08/25	08:00:00	27.456					
934	22/08/25	09:00:00	27.358					
935	22/08/25	10:00:00	27.382					
936	22/08/25	11:00:00	27.186					
937	22/08/25	12:00:00	26.524					
938	22/08/25	13:00:00	26.304					
939	22/08/25	14:00:00	26.769					
940	22/08/25	15:00:00	27.210					
941	22/08/25	16:00:00	27.284					
942	22/08/25	17:00:00	27.235					
943	22/08/25	18:00:00	27.358					
944	22/08/25	19:00:00	27.235					
945	22/08/25	20:00:00	27.333					
946	22/08/25	21:00:00	27.333					
947	22/08/25	22:00:00	27.112					
948	22/08/25	23:00:00	27.235					
949	23/08/25	00:00:00	27.136					
950	23/08/25	01:00:00	26.671					
951	23/08/25	02:00:00	26.475					
952	23/08/25	03:00:00	26.134					
953	23/08/25	04:00:00	26.085					
954	23/08/25	05:00:00	26.134					
955	23/08/25	06:00:00	26.134					
956	23/08/25	07:00:00	26.061					
957	23/08/25	08:00:00	26.109					
958	23/08/25	09:00:00	26.134					
959	23/08/25	10:00:00	26.304					
960	23/08/25	11:00:00	26.549					
961	23/08/25	12:00:00	26.549					
962	23/08/25	13:00:00	26.695					
963	23/08/25	14:00:00	26.695					
964	23/08/25	15:00:00	26.695					
965	23/08/25	16:00:00	27.038					
966	23/08/25	17:00:00	27.063					
967	23/08/25	18:00:00	26.916					
968	23/08/25	19:00:00	26.867					
969	23/08/25	20:00:00	26.500					
970	23/08/25	21:00:00	26.402					
971	23/08/25	22:00:00	26.916					
972	23/08/25	23:00:00	26.842					
973	24/08/25	00:00:00	26.646					
974	24/08/25	01:00:00	26.989					
975	24/08/25	02:00:00	27.259					
976	24/08/25	03:00:00	27.259					
977	24/08/25	04:00:00	27.210					
978	24/08/25	05:00:00	27.235					
979	24/08/25	06:00:00	27.235					
980	24/08/25	07:00:00	27.161					
981	24/08/25	08:00:00	27.186					
982	24/08/25	09:00:00	27.161					
983	24/08/25	10:00:00	27.161					
984	24/08/25	11:00:00	27.161					
985	24/08/25	12:00:00	27.308					
986	24/08/25	13:00:00	27.382					
987	24/08/25	14:00:00	27.431					
988	24/08/25	15:00:00	27.259					
989	24/08/25	16:00:00	27.333					
990	24/08/25	17:00:00	27.358					
991	24/08/25	18:00:00	27.333					
992	24/08/25	19:00:00	27.259					
993	24/08/25	20:00:00	27.186					
994	24/08/25	21:00:00	27.186					
995	24/08/25	22:00:00	27.161					
996	24/08/25	23:00:00	27.186					
997	25/08/25	00:00:00	27.186					
998	25/08/25	01:00:00	27.161					
999	25/08/25	02:00:00	27.161					
1000	25/08/25	03:00:00	27.161					
1001	25/08/25	04:00:00	27.161					
1002	25/08/25	05:00:00	27.136					
1003	25/08/25	06:00:00	27.161					
1004	25/08/25	07:00:00	27.161					
1005	25/08/25	08:00:00	27.186					
1006	25/08/25	09:00:00	27.186					
1007	25/08/25	10:00:00	27.112					
1008	25/08/25	11:00:00	27.136					
1009	25/08/25	12:00:00	27.161					
1010	25/08/25	13:00:00	27.112					
1011	25/08/25	14:00:00	26.867					
1012	25/08/25	15:00:00	26.965					
1013	25/08/25	16:00:00	27.014					
1014	25/08/25	17:00:00	27.063					
1015	25/08/25	18:00:00	27.112					
1016	25/08/25	19:00:00	27.161					
1017	25/08/25	20:00:00	27.112					
1018	25/08/25	21:00:00	27.014					
1019	25/08/25	22:00:00	26.573					
1020	25/08/25	23:00:00	26.598					
1021	26/08/25	00:00:00	26.451					
1022	26/08/25	01:00:00	26.402					
1023	26/08/25	02:00:00	26.256					
1024	26/08/25	03:00:00	26.426					
1025	26/08/25	04:00:00	26.182					
1026	26/08/25	05:00:00	26.061					
1027	26/08/25	06:00:00	25.987					
1028	26/08/25	07:00:00	26.378					
1029	26/08/25	08:00:00	26.500					
1030	26/08/25	09:00:00	26.573					
1031	26/08/25	10:00:00	26.842					
1032	26/08/25	11:00:00	26.965					
1033	26/08/25	12:00:00	26.793					
1034	26/08/25	13:00:00	26.891					
1035	26/08/25	14:00:00	26.622					
1036	26/08/25	15:00:00	26.720					
1037	26/08/25	16:00:00	26.842					
1038	26/08/25	17:00:00	27.038					
1039	26/08/25	18:00:00	26.989					
1040	26/08/25	19:00:00	26.891					
1041	26/08/25	20:00:00	26.598					
1042	26/08/25	21:00:00	26.622					
1043	26/08/25	22:00:00	26.671					
1044	26/08/25	23:00:00	26.304					
1045	27/08/25	00:00:00	26.378					
1046	27/08/25	01:00:00	26.500					
1047	27/08/25	02:00:00	26.402					
1048	27/08/25	03:00:00	26.304					
1049	27/08/25	04:00:00	26.475					
1050	27/08/25	05:00:00	26.426					
1051	27/08/25	06:00:00	26.061					
1052	27/08/25	07:00:00	26.109					
1053	27/08/25	08:00:00	25.939					
1054	27/08/25	09:00:00	26.158					
1055	27/08/25	10:00:00	26.207					
1056	27/08/25	11:00:00	26.549					
1057	27/08/25	12:00:00	26.378					
1058	27/08/25	13:00:00	26.402					
1059	27/08/25	14:00:00	26.451					
1060	27/08/25	15:00:00	26.329					
1061	27/08/25	16:00:00	26.426					
1062	27/08/25	17:00:00	26.353					
1063	27/08/25	18:00:00	26.720					
1064	27/08/25	19:00:00	26.475					
1065	27/08/25	20:00:00	26.524					
1066	27/08/25	21:00:00	26.451					
1067	27/08/25	22:00:00	26.158					
1068	27/08/25	23:00:00	26.231					
1069	28/08/25	00:00:00	26.280					
1070	28/08/25	01:00:00	26.426					
1071	28/08/25	02:00:00	26.500					
1072	28/08/25	03:00:00	26.451					
1073	28/08/25	04:00:00	26.451					
1074	28/08/25	05:00:00	26.598					
1075	28/08/25	06:00:00	26.622					
1076	28/08/25	07:00:00	26.867					
1077	28/08/25	08:00:00	27.014					
1078	28/08/25	09:00:00	27.235					
1079	28/08/25	10:00:00	27.112					
1080	28/08/25	11:00:00	26.989					
1081	28/08/25	12:00:00	27.014					
1082	28/08/25	13:00:00	27.038					
1083	28/08/25	14:00:00	27.038					
1084	28/08/25	15:00:00	27.038					
1085	28/08/25	16:00:00	27.063					
1086	28/08/25	17:00:00	27.161					
1087	28/08/25	18:00:00	27.136					
1088	28/08/25	19:00:00	27.136					
1089	28/08/25	20:00:00	27.112					
1090	28/08/25	21:00:00	27.136					
1091	28/08/25	22:00:00	27.136					
1092	28/08/25	23:00:00	27.112					
1093	29/08/25	00:00:00	27.087					
1094	29/08/25	01:00:00	27.038					
1095	29/08/25	02:00:00	27.038					
1096	29/08/25	03:00:00	27.038					
1097	29/08/25	04:00:00	26.965					
1098	29/08/25	05:00:00	26.989					
1099	29/08/25	06:00:00	26.965					
1100	29/08/25	07:00:00	26.940					
1101	29/08/25	08:00:00	26.916					
1102	29/08/25	09:00:00	26.916					
1103	29/08/25	10:00:00	26.940					
1104	29/08/25	11:00:00	26.940					
1105	29/08/25	12:00:00	26.989					
1106	29/08/25	13:00:00	27.087					
1107	29/08/25	14:00:00	27.014					
1108	29/08/25	15:00:00	27.038					
1109	29/08/25	16:00:00	27.161					
1110	29/08/25	17:00:00	26.867					
1111	29/08/25	18:00:00	26.158					
1112	29/08/25	19:00:00	25.501					
1113	29/08/25	20:00:00	26.524					
1114	29/08/25	21:00:00	26.280					
1115	29/08/25	22:00:00	26.842					
1116	29/08/25	23:00:00	25.963					
1117	30/08/25	00:00:00	26.036					
1118	30/08/25	01:00:00	26.549					
1119	30/08/25	02:00:00	26.695					
1120	30/08/25	03:00:00	26.524					
1121	30/08/25	04:00:00	26.622					
1122	30/08/25	05:00:00	26.573					
1123	30/08/25	06:00:00	26.646					
1124	30/08/25	07:00:00	26.695					
1125	30/08/25	08:00:00	26.720					
1126	30/08/25	09:00:00	26.744					
1127	30/08/25	10:00:00	26.744					
1128	30/08/25	11:00:00	26.720					
1129	30/08/25	12:00:00	26.744					
1130	30/08/25	13:00:00	26.622					
1131	30/08/25	14:00:00	26.916					
1132	30/08/25	15:00:00	26.916					
1133	30/08/25	16:00:00	26.989					
1134	30/08/25	17:00:00	26.989					
1135	30/08/25	18:00:00	27.014					
1136	30/08/25	19:00:00	26.989					
1137	30/08/25	20:00:00	26.940					
1138	30/08/25	21:00:00	26.793					
1139	30/08/25	22:00:00	26.818					
1140	30/08/25	23:00:00	26.842					
1141	31/08/25	00:00:00	26.842					
1142	31/08/25	01:00:00	26.818					
1143	31/08/25	02:00:00	26.842					
1144	31/08/25	03:00:00	26.867					
1145	31/08/25	04:00:00	26.867					
1146	31/08/25	05:00:00	26.818					
1147	31/08/25	06:00:00	26.793					
1148	31/08/25	07:00:00	26.744					
1149	31/08/25	08:00:00	26.818					
1150	31/08/25	09:00:00	26.720					
1151	31/08/25	10:00:00	26.793					
1152	31/08/25	11:00:00	26.818					
1153	31/08/25	12:00:00	26.940					
1154	31/08/25	13:00:00	26.989					
1155	31/08/25	14:00:00	27.136					
1156	31/08/25	15:00:00	27.186					
1157	31/08/25	16:00:00	27.235					
1158	31/08/25	17:00:00	27.259					
1159	31/08/25	18:00:00	27.210					
1160	31/08/25	19:00:00	27.136					
1161	31/08/25	20:00:00	27.112					
1162	31/08/25	21:00:00	27.038					
1163	31/08/25	22:00:00	27.063					
1164	31/08/25	23:00:00	27.038					
1165	01/09/25	00:00:00	26.965					
1166	01/09/25	01:00:00	27.014					
1167	01/09/25	02:00:00	26.989					
1168	01/09/25	03:00:00	26.965					
1169	01/09/25	04:00:00	26.940					
1170	01/09/25	05:00:00	26.916					
1171	01/09/25	06:00:00	26.891					
1172	01/09/25	07:00:00	26.940					
1173	01/09/25	08:00:00	26.793					
1174	01/09/25	09:00:00	26.867					
1175	01/09/25	10:00:00	26.842					
1176	01/09/25	11:00:00	26.891					
1177	01/09/25	12:00:00	26.989					
1178	01/09/25	13:00:00	27.136					
1179	01/09/25	14:00:00	27.136					
1180	01/09/25	15:00:00	26.940					
1181	01/09/25	16:00:00	26.940					
1182	01/09/25	17:00:00	26.940					
1183	01/09/25	18:00:00	26.916					
1184	01/09/25	19:00:00	26.891					
1185	01/09/25	20:00:00	26.867					
1186	01/09/25	21:00:00	26.891					
1187	01/09/25	22:00:00	26.867					
1188	01/09/25	23:00:00	26.842					
1189	02/09/25	00:00:00	26.842					
1190	02/09/25	01:00:00	26.842					
1191	02/09/25	02:00:00	26.867					
1192	02/09/25	03:00:00	26.842					
1193	02/09/25	04:00:00	26.842					
1194	02/09/25	05:00:00	26.842					
1195	02/09/25	06:00:00	26.842					
1196	02/09/25	07:00:00	26.744					
1197	02/09/25	08:00:00	26.720					
1198	02/09/25	09:00:00	26.622					
1199	02/09/25	10:00:00	26.598					
1200	02/09/25	11:00:00	26.695					
1201	02/09/25	12:00:00	25.939					
1202	02/09/25	13:00:00	26.793					
1203	02/09/25	14:00:00	26.842					
1204	02/09/25	15:00:00	26.842					
1205	02/09/25	16:00:00	26.867					
1206	02/09/25	17:00:00	26.598					
1207	02/09/25	18:00:00	26.891					
1208	02/09/25	19:00:00	26.891					
1209	02/09/25	20:00:00	26.916					
1210	02/09/25	21:00:00	26.916					
1211	02/09/25	22:00:00	26.916					
1212	02/09/25	23:00:00	26.891					
1213	03/09/25	00:00:00	26.891					
1214	03/09/25	01:00:00	26.867					
1215	03/09/25	02:00:00	26.867					
1216	03/09/25	03:00:00	26.818					
1217	03/09/25	04:00:00	26.842					
1218	03/09/25	05:00:00	26.793					
1219	03/09/25	06:00:00	26.818					
1220	03/09/25	07:00:00	26.793					
1221	03/09/25	08:00:00	26.793					
1222	03/09/25	09:00:00	26.793					
1223	03/09/25	10:00:00	26.818					
1224	03/09/25	11:00:00	26.842					
1225	03/09/25	12:00:00	26.842					
1226	03/09/25	13:00:00	26.818					
1227	03/09/25	14:00:00	26.867					
1228	03/09/25	15:00:00	26.965					
1229	03/09/25	16:00:00	26.940					
1230	03/09/25	17:00:00	26.916					
1231	03/09/25	18:00:00	26.793					
1232	03/09/25	19:00:00	26.793					
1233	03/09/25	20:00:00	26.744					
1234	03/09/25	21:00:00	26.769					
1235	03/09/25	22:00:00	26.793					
1236	03/09/25	23:00:00	26.769					
1237	04/09/25	00:00:00	26.475					
1238	04/09/25	01:00:00	26.598					
1239	04/09/25	02:00:00	26.744					
1240	04/09/25	03:00:00	26.769					
1241	04/09/25	04:00:00	26.818					
1242	04/09/25	05:00:00	26.818					
1243	04/09/25	06:00:00	26.818					
1244	04/09/25	07:00:00	26.793					
1245	04/09/25	08:00:00	26.744					
1246	04/09/25	09:00:00	26.769					
1247	04/09/25	10:00:00	26.524					
1248	04/09/25	11:00:00	26.207					
1249	04/09/25	12:00:00	25.866					
1250	04/09/25	13:00:00	26.280					
1251	04/09/25	14:00:00	25.963					
1252	04/09/25	15:00:00	26.598					
1253	04/09/25	16:00:00	26.695					
1254	04/09/25	17:00:00	26.793					
1255	04/09/25	18:00:00	26.524					
1256	04/09/25	19:00:00	26.353					
1257	04/09/25	20:00:00	26.036					
1258	04/09/25	21:00:00	26.061					
1259	04/09/25	22:00:00	26.695					
1260	04/09/25	23:00:00	26.769					
1261	05/09/25	00:00:00	26.818					
1262	05/09/25	01:00:00	26.818					
1263	05/09/25	02:00:00	26.818					
1264	05/09/25	03:00:00	26.867					
1265	05/09/25	04:00:00	26.720					
1266	05/09/25	05:00:00	26.720					
1267	05/09/25	06:00:00	26.818					
1268	05/09/25	07:00:00	26.842					
1269	05/09/25	08:00:00	26.818					
1270	05/09/25	09:00:00	26.793					
1271	05/09/25	10:00:00	26.720					
1272	05/09/25	11:00:00	26.622					
1273	05/09/25	12:00:00	26.256					
1274	05/09/25	13:00:00	26.402					
1275	05/09/25	14:00:00	25.695					
1276	05/09/25	15:00:00	25.307					
1277	05/09/25	16:00:00	26.061					
1278	05/09/25	17:00:00	25.793					
1279	05/09/25	18:00:00	25.987					
1280	05/09/25	19:00:00	25.671					
1281	05/09/25	20:00:00	25.453					
1282	05/09/25	21:00:00	25.089					
1283	05/09/25	22:00:00	24.629					
1284	05/09/25	23:00:00	24.291					
1285	06/09/25	00:00:00	24.388					
1286	06/09/25	01:00:00	23.881					
1287	06/09/25	02:00:00	23.689					
1288	06/09/25	03:00:00	24.098					
1289	06/09/25	04:00:00	23.809					
1290	06/09/25	05:00:00	23.809					
1291	06/09/25	06:00:00	23.930					
1292	06/09/25	07:00:00	24.219					
1293	06/09/25	08:00:00	24.146					
1294	06/09/25	09:00:00	24.146					
1295	06/09/25	10:00:00	24.219					
1296	06/09/25	11:00:00	24.315					
1297	06/09/25	12:00:00	24.291					
1298	06/09/25	13:00:00	25.453					
1299	06/09/25	14:00:00	25.477					
1300	06/09/25	15:00:00	25.623					
1301	06/09/25	16:00:00	25.453					
1302	06/09/25	17:00:00	25.550					
1303	06/09/25	18:00:00	25.113					
1304	06/09/25	19:00:00	25.307					
1305	06/09/25	20:00:00	25.162					
1306	06/09/25	21:00:00	25.137					
1307	06/09/25	22:00:00	25.355					
1308	06/09/25	23:00:00	25.016					
1309	07/09/25	00:00:00	24.219					
1310	07/09/25	01:00:00	25.501					
1311	07/09/25	02:00:00	25.695					
1312	07/09/25	03:00:00	25.234					
1313	07/09/25	04:00:00	25.331					
1314	07/09/25	05:00:00	25.574					
1315	07/09/25	06:00:00	25.866					
1316	07/09/25	07:00:00	25.671					
1317	07/09/25	08:00:00	26.036					
1318	07/09/25	09:00:00	25.720					
1319	07/09/25	10:00:00	25.647					
1320	07/09/25	11:00:00	25.768					
1321	07/09/25	12:00:00	25.866					
1322	07/09/25	13:00:00	25.914					
1323	07/09/25	14:00:00	26.061					
1324	07/09/25	15:00:00	26.109					
1325	07/09/25	16:00:00	26.134					
1326	07/09/25	17:00:00	26.109					
1327	07/09/25	18:00:00	26.061					
1328	07/09/25	19:00:00	26.061					
1329	07/09/25	20:00:00	26.280					
1330	07/09/25	21:00:00	26.134					
1331	07/09/25	22:00:00	26.256					
1332	07/09/25	23:00:00	26.304					
1333	08/09/25	00:00:00	26.256					
1334	08/09/25	01:00:00	26.353					
1335	08/09/25	02:00:00	26.378					
1336	08/09/25	03:00:00	26.353					
1337	08/09/25	04:00:00	26.329					
1338	08/09/25	05:00:00	26.304					
1339	08/09/25	06:00:00	26.304					
1340	08/09/25	07:00:00	26.329					
1341	08/09/25	08:00:00	26.378					
1342	08/09/25	09:00:00	26.402					
1343	08/09/25	10:00:00	26.426					
1344	08/09/25	11:00:00	26.500					
1345	08/09/25	12:00:00	26.549					
1346	08/09/25	13:00:00	26.622					
1347	08/09/25	14:00:00	26.671					
1348	08/09/25	15:00:00	26.769					
1349	08/09/25	16:00:00	26.818					
1350	08/09/25	17:00:00	26.598					
1351	08/09/25	18:00:00	26.646					
1352	08/09/25	19:00:00	26.769					
1353	08/09/25	20:00:00	26.769					
1354	08/09/25	21:00:00	26.695					
1355	08/09/25	22:00:00	26.744					
1356	08/09/25	23:00:00	26.744					
1357	09/09/25	00:00:00	26.695					
1358	09/09/25	01:00:00	26.036					
1359	09/09/25	02:00:00	26.109					
1360	09/09/25	03:00:00	26.451					
1361	09/09/25	04:00:00	26.256					
1362	09/09/25	05:00:00	25.866					
1363	09/09/25	06:00:00	25.380					
1364	09/09/25	07:00:00	26.329					
1365	09/09/25	08:00:00	26.280					
1366	09/09/25	09:00:00	26.378					
1367	09/09/25	10:00:00	26.426					
1368	09/09/25	11:00:00	26.280					
1369	09/09/25	12:00:00	26.256					
1370	09/09/25	13:00:00	25.914					
1371	09/09/25	14:00:00	26.036					
1372	09/09/25	15:00:00	26.012					
1373	09/09/25	16:00:00	26.036					
1374	09/09/25	17:00:00	26.085					
1375	09/09/25	18:00:00	26.012					
1376	09/09/25	19:00:00	26.012					
1377	09/09/25	20:00:00	25.841					
1378	09/09/25	21:00:00	25.914					
1379	09/09/25	22:00:00	25.963					
1380	09/09/25	23:00:00	25.939					
1381	10/09/25	00:00:00	25.963					
1382	10/09/25	01:00:00	26.036					
1383	10/09/25	02:00:00	25.987					
1384	10/09/25	03:00:00	25.939					
1385	10/09/25	04:00:00	26.012					
1386	10/09/25	05:00:00	26.134					
1387	10/09/25	06:00:00	26.061					
1388	10/09/25	07:00:00	25.914					
1389	10/09/25	08:00:00	25.987					
1390	10/09/25	09:00:00	25.793					
1391	10/09/25	10:00:00	26.061					
1392	10/09/25	11:00:00	26.036					
1393	10/09/25	12:00:00	26.158					
1394	10/09/25	13:00:00	26.256					
1395	10/09/25	14:00:00	26.280					
1396	10/09/25	15:00:00	26.231					
1397	10/09/25	16:00:00	26.304					
1398	10/09/25	17:00:00	26.304					
1399	10/09/25	18:00:00	26.207					
1400	10/09/25	19:00:00	26.012					
1401	10/09/25	20:00:00	26.134					
1402	10/09/25	21:00:00	26.109					
1403	10/09/25	22:00:00	26.061					
1404	10/09/25	23:00:00	25.963					
1405	11/09/25	00:00:00	26.158					
1406	11/09/25	01:00:00	26.182					
1407	11/09/25	02:00:00	26.207					
1408	11/09/25	03:00:00	26.231					
1409	11/09/25	04:00:00	26.256					
1410	11/09/25	05:00:00	26.085					
1411	11/09/25	06:00:00	26.036					
1412	11/09/25	07:00:00	26.109					
