"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 21889562, SEN S/N: 21889562)"	"Acoplador separado (LGR S/N: 21889562, SEN S/N: 21889562)"	"Acoplador adjunto (LGR S/N: 21889562, SEN S/N: 21889562)"	"Host conectado (LGR S/N: 21889562, SEN S/N: 21889562)"	"Parado (LGR S/N: 21889562, SEN S/N: 21889562)"	"Final de archivo (LGR S/N: 21889562, SEN S/N: 21889562)"
1	09/09/25	11:00:00	24.605	Registrado				
2	09/09/25	11:30:00	24.847					
3	09/09/25	12:00:00	17.201					
4	09/09/25	12:30:00	23.352					
5	09/09/25	13:00:00	23.400					
6	09/09/25	13:30:00	23.424					
7	09/09/25	14:00:00	23.400					
8	09/09/25	14:30:00	23.376					
9	09/09/25	15:00:00	23.376					
10	09/09/25	15:30:00	23.352					
11	09/09/25	16:00:00	23.352					
12	09/09/25	16:30:00	23.400					
13	09/09/25	17:00:00	23.424					
14	09/09/25	17:30:00	23.400					
15	09/09/25	18:00:00	23.376					
16	09/09/25	18:30:00	23.352					
17	09/09/25	19:00:00	23.352					
18	09/09/25	19:30:00	23.328					
19	09/09/25	20:00:00	23.208					
20	09/09/25	20:30:00	23.136					
21	09/09/25	21:00:00	23.088					
22	09/09/25	21:30:00	22.992					
23	09/09/25	22:00:00	22.944					
24	09/09/25	22:30:00	22.848					
25	09/09/25	23:00:00	22.824					
26	09/09/25	23:30:00	22.800					
27	10/09/25	00:00:00	22.824					
28	10/09/25	00:30:00	22.824					
29	10/09/25	01:00:00	22.776					
30	10/09/25	01:30:00	22.800					
31	10/09/25	02:00:00	22.753					
32	10/09/25	02:30:00	22.705					
33	10/09/25	03:00:00	22.705					
34	10/09/25	03:30:00	22.585					
35	10/09/25	04:00:00	22.537					
36	10/09/25	04:30:00	22.633					
37	10/09/25	05:00:00	22.681					
38	10/09/25	05:30:00	22.585					
39	10/09/25	06:00:00	22.657					
40	10/09/25	06:30:00	22.681					
41	10/09/25	07:00:00	22.657					
42	10/09/25	07:30:00	22.681					
43	10/09/25	08:00:00	22.657					
44	10/09/25	08:30:00	22.657					
45	10/09/25	09:00:00	22.729					
46	10/09/25	09:30:00	22.753					
47	10/09/25	10:00:00	22.776					
48	10/09/25	10:30:00	22.776					
49	10/09/25	11:00:00	22.705					
50	10/09/25	11:30:00	22.705					
51	10/09/25	12:00:00	22.753					
52	10/09/25	12:30:00	22.824					
53	10/09/25	13:00:00	22.800					
54	10/09/25	13:30:00	22.729					
55	10/09/25	14:00:00	22.753					
56	10/09/25	14:30:00	22.729					
57	10/09/25	15:00:00	22.776					
58	10/09/25	15:30:00	22.633					
59	10/09/25	16:00:00	22.681					
60	10/09/25	16:30:00	22.633					
61	10/09/25	17:00:00	22.657					
62	10/09/25	17:30:00	22.513					
63	10/09/25	18:00:00	22.585					
64	10/09/25	18:30:00	22.561					
65	10/09/25	19:00:00	22.561					
66	10/09/25	19:30:00	22.513					
67	10/09/25	20:00:00	22.489					
68	10/09/25	20:30:00	22.441					
69	10/09/25	21:00:00	22.298					
70	10/09/25	21:30:00	22.226					
71	10/09/25	22:00:00	21.987					
72	10/09/25	22:30:00	21.843					
73	10/09/25	23:00:00	21.867					
74	10/09/25	23:30:00	21.819					
75	11/09/25	00:00:00	21.987					
76	11/09/25	00:30:00	22.058					
77	11/09/25	01:00:00	21.987					
78	11/09/25	01:30:00	21.891					
79	11/09/25	02:00:00	21.772					
80	11/09/25	02:30:00	21.748					
81	11/09/25	03:00:00	21.700					
82	11/09/25	03:30:00	21.652					
83	11/09/25	04:00:00	21.581					
84	11/09/25	04:30:00	21.509					
85	11/09/25	05:00:00	21.533					
86	11/09/25	05:30:00	21.485					
87	11/09/25	06:00:00	21.437					
88	11/09/25	06:30:00	21.390					
89	11/09/25	07:00:00	21.246					
90	11/09/25	07:30:00	21.151					
91	11/09/25	08:00:00	20.817					
92	11/09/25	08:30:00	20.603					
93	11/09/25	09:00:00	20.603					
94	11/09/25	09:30:00	20.484					
95	11/09/25	10:00:00	20.507					
96	11/09/25	10:30:00	20.007					
97	11/09/25	11:00:00	20.079					
98	11/09/25	11:30:00	19.579					
99	11/09/25	12:00:00	20.103					
100	11/09/25	12:30:00	20.126					
101	11/09/25	13:00:00	20.174					
102	11/09/25	13:30:00	19.984					
103	11/09/25	14:00:00	20.007					
